"","horse_id","horse_name","mean_side_movement","max_side_movement","range_side_movement","iqr_side_movement","cluster"
"280",496,"Up At Dawn",-0.00962849520220041,0.259721803720654,0.514167090548137,0.122507660508935,6
"281",497,"Stokes",-0.0140321888217238,0.184301430406943,0.475812971853074,0.114677205700253,6
"282",498,"Incubator",-0.0070281452750823,0.22847866490508,0.563895597439992,0.0957256718874808,6
"283",499,"Call Me",-0.0100919799347428,0.276902716979448,0.59153993514475,0.11132775263428,6
"284",500,"Sandy Lane",-0.00928761047023064,0.471708977713114,0.802135586546298,0.123605706916544,2
"285",504,"Annie Rocks",-0.011761477019868,0.219116892609806,0.588976373832418,0.100068200194061,5
"286",505,"Cotton Candy Cutie",-0.00407126113665126,0.251743667901382,0.535025546499866,0.108220126190459,6
"287",506,"Figure It Out",-0.0114047971874468,0.237460324528499,0.537416193519969,0.101839671796281,6
"288",507,"Redouble",0.0018504130559657,0.307546287762838,0.553496138751512,0.137509965468375,5
"289",508,"Tiz Her Way",-0.00945875283545699,0.223473832487066,0.487957461810265,0.107155672009731,6
"290",509,"Controllingthegold",0.00327970665932702,0.248816285510384,0.478249152770042,0.115178778688165,6
"291",510,"Solid Wager",-0.0070093230035513,0.218554104576289,0.472818007883246,0.0829206068462987,6
"292",512,"Bal Harbour",-0.0139518900376818,0.274773167364193,0.53666083590559,0.0887648250300682,6
"293",514,"Miss Loyalty",-0.012206326157111,0.273712812023177,0.554408843994365,0.0978572791719302,6
"294",515,"Moment of Triumph",0.00343352782212644,0.276856061554312,0.557065100435876,0.0918335509679002,6
"295",516,"Princess Mikayah",-0.00871985673968496,0.787809524775215,1.11685013365982,0.106097482195878,2
"296",517,"Giant Ending",0.00496284273494257,0.317375520658549,0.525690253119772,0.0955697973889191,5
"297",518,"Little Nanny",-0.00764750446370042,0.291518896264637,0.688074503620359,0.105965779944051,5
"298",519,"Mercurian",-0.00252361359617951,0.287824729937519,0.537866051209557,0.101207027479245,6
"299",520,"Twofer",-0.0187543296435784,0.219979280958798,0.545277871656298,0.10627427277829,6
"300",524,"Daddy D T",-0.0024457621469868,0.58894944557127,0.928240232230813,0.113743487259554,2
"301",526,"Local Counsel",-0.00244451991753346,0.643104276765673,1.52794418417774,0.116650573441427,3
"302",527,"Here Comes Tommy",-0.0175823034837832,0.153489994774366,0.401233548626911,0.104883152088544,6
"303",528,"Broadway Bay",-0.00322791250972883,0.248195449524109,0.503238478962511,0.126742496738027,6
"304",530,"Peter's Project",-0.00228984546229436,0.276138113187686,0.717749433185976,0.108902099604301,5
"305",532,"River Knight",-0.0192666665779687,0.507434746069251,1.22331215228327,0.135155284018967,3
"306",533,"Planet Trailblazer (BRZ)",-0.00142193478961869,0.723996411928292,1.04191796043391,0.105857833576699,2
"307",534,"Kenyan",-0.00749799275077009,0.683558950301055,0.973722405656092,0.121155430379623,2
"308",535,"Holy Week",-0.00901263930663108,0.265047861992332,0.572002651361927,0.0988876497499218,6
"309",536,"Borsa Vento",-0.00292157300000031,0.739025368939354,1.59075459013062,0.116688468170781,3
"310",537,"Avast Matey",-0.00900764500654681,0.26103249548767,0.544085887486106,0.113419637282037,6
"311",539,"Brazen Prince",-0.00750301646913635,0.252701691423493,0.512785949001279,0.106712883881141,6
"312",540,"Bumperdoo",-0.00110964294495738,0.72553673336674,1.05210353908878,0.110465962951867,2
"313",541,"Tio Blas",0.00232121935174807,0.304460206686839,0.578722082189748,0.1353513970474,6
"314",542,"Mid Day Image",-0.0150822269736732,0.303187064250337,0.613200584452558,0.0875798902278726,6
"315",543,"Bridgetothefuture",-0.0139160957813011,0.237857544775196,0.534938196735722,0.126472217563012,6
"316",544,"American Wish",-0.0161136582455472,0.230616160517697,0.601643486047004,0.134788546579901,4
"317",545,"Lone Pioneer",-0.0305646584248007,3.60666094553252,6.41724269585815,0.233492828078818,7
"318",546,"Pretty Enuff",0.000741796057728221,0.233747341354119,0.516975598300599,0.095712052110307,6
"319",547,"Elegant Jem",-0.00512504876014628,0.22746089402632,0.547164801551423,0.110780681235875,6
"320",548,"That's Smart",0.00842699843703632,0.385792571499724,0.633911683106851,0.138505412883563,5
"321",549,"Beyond Discreet",-0.0158050410158508,0.38985356350033,1.14534201024308,0.119304160205878,1
"322",550,"Peaches and Spice",-0.00266742118086466,0.718839357211165,1.03943937114538,0.101790888245172,2
"323",551,"Mazmania",-0.00669856480996127,0.247448516670511,0.557701084518772,0.111346007124724,6
"324",557,"Boosted Ego",-0.00238176104500975,0.257210680151448,0.500569251770741,0.0874729553868685,6
"325",558,"Mad Munnys",-0.0311069888906042,1.13045180498236,1.67074566290935,0.16670739573412,8
"326",559,"Crea's Bklyn Law",-0.0114864415267383,0.245602433086372,0.574883493312337,0.0969616600965708,6
"327",560,"Bootlegger (FR)",-0.0294032253787667,1.50920073696023,2.16310355267439,0.134802388887188,8
"328",563,"The Big Lebanese",-0.00967699165350216,0.48794835908769,1.08021186123466,0.175083428373756,9
"329",564,"Bebe Banker",0.00282043179699666,0.673821887183911,0.988958190874701,0.101862479779052,2
"330",565,"Pier Forty",-0.00415154887571424,0.59956994575658,0.915249409737281,0.104797778713154,2
"331",566,"Ventus",-0.00550778745232885,0.719068814205186,1.12558706334803,0.126437548424636,2
"332",569,"Mrs. Crews",0.00257716563348093,0.213594426813453,0.62341026228764,0.102432833937715,5
"333",570,"Ma Meatloaf",-0.00262704731504533,0.334324462460355,0.600564708021682,0.098609967604312,6
"334",575,"Forever Liesl",-0.00362050296728151,0.24414335090662,0.501094129643688,0.0914999677756261,6
"335",576,"Sara Street",-0.013585591890933,0.174096054236752,0.506611998194692,0.104322782548041,6
"336",578,"Matty's Magnum",0.0050691287534225,0.523933554490912,1.0612513277675,0.133943359534226,8
"337",586,"Seethisquick",-0.0138654246219451,0.317079572138026,0.728642591793084,0.123505164055187,5
"338",589,"Power Boss",-0.0103075771902194,0.50291803131738,0.872365739527956,0.0914071127087903,2
"339",592,"Cartwheel",-0.0158775106519547,0.662914680340523,1.78545261694469,0.112832124087318,3
"340",600,"Mickey Diamond",-0.00886738434056811,1.2920062331942,1.90504629615164,0.145768814710655,8
"341",601,"Dancingwthdaffodls",-0.00638417076684543,1.26258251344191,1.99640965738487,0.131470940238515,8
"342",605,"Sweet Breeze",-0.0027756503011112,0.308917457701591,1.68603887109336,0.11599494286533,1
"343",606,"Arewehavingfunyet",-0.00400143073593405,0.315474044989036,0.647086622495833,0.0982540052284067,6
"344",607,"Driven by Speed",-0.00431803359678905,0.300035774435852,0.570850843779881,0.131990396898927,6
"345",608,"Havana Affair",-0.0108741872734546,0.549159147529789,1.00095832916516,0.128882616440151,3
"346",609,"Slam Chowder",0.00202144913017425,0.222836000046057,0.512476594035114,0.112508867462219,6
"347",610,"Elizabeth Nicole",-0.00513807133654094,0.261352507425641,0.578524284034485,0.102892637774443,6
"348",611,"Southern Christmas",0.00191427561248097,0.521925108363478,1.2699877411427,0.124700103655934,3
"349",612,"Preziosa",-0.00733220128009186,0.25973172066761,0.59039200366587,0.0928065552165129,6
"350",613,"Caribbean Girl",0.0114867809270218,0.256160904987397,0.510246882984408,0.103984452893028,6
"351",614,"Bettor Bank On It",-0.0138473066877598,1.36628989021456,1.92888593301416,0.11738911869858,8
"352",615,"Everything Pazible",-0.0185965542419248,0.640532720719214,1.31607818419933,0.108311765300153,8
"353",616,"Iron Fork",-0.00948906126575264,0.231541310824863,0.540344366388312,0.135696765099978,4
"354",617,"Coach Villa",-0.0186713205504395,0.88155121188957,1.52896906678585,0.113382203929524,8
"355",618,"Barrel of Stout",-0.00319204982335931,0.263602758267011,0.614214884033279,0.171665391091752,4
"356",619,"Threatlovesmidnite",-0.00429867554231494,0.212659310935132,0.670163029142727,0.0987141387348196,5
"357",620,"No Hayne No Gayne",-0.00920587721674974,0.689745655997773,1.10769254019666,0.106397986097794,2
"358",621,"Out of Orbit",-0.0123359613606515,0.631560734588768,0.966423551605175,0.102936838827698,2
"359",622,"Puffery",-0.0140189967271266,0.304931812673898,0.65323641005779,0.0909248590787781,6
"360",623,"Vip Nation",-0.0140895320351816,1.12121797378846,1.90794460278991,0.0904556759187178,8
"361",631,"Silent Sonet",-0.00264375322669556,0.433998915483439,1.02246972264712,0.185121588076424,9
"362",640,"Haul Anchor",-0.0106322324482852,0.686697100666404,0.995021945399172,0.114131251808996,2
"363",641,"Carthon",-0.00895367989565022,0.65227596502382,0.98647686241307,0.104833430337286,2
"364",642,"Fleet Irish",-0.00769350465071053,0.274637919121471,0.837526307312419,0.103645046549346,8
"365",643,"D Emcee",0.00388001954404317,0.225295703975224,0.520257509330311,0.137048392034439,5
"366",645,"Talespin",0.00498288896903462,1.41520710251252,2.04184977418298,0.107937082791109,8
"367",649,"Shelley Ann",-0.0153440584319084,0.238510647543144,0.527018578750805,0.10291790082239,6
"368",650,"Maiden Beauty",-0.00494150471936116,0.827590832302153,1.35983242033307,0.101385651183123,8
"369",651,"She Takes Charge",-0.0120938614256179,0.269352432998414,0.609402669960205,0.0885531414068472,6
"370",652,"Lem Me Have It",-0.00834984381021554,0.282750852189139,0.559333236436448,0.100950401622218,6
"371",653,"Dirty Bird",0.0028750439129118,0.265514972487404,0.543173659250395,0.109391619999255,6
"372",654,"Waving Flags",-0.0233639379674578,0.607586231642911,1.13162806261304,0.198787354309194,9
"373",656,"Went With the Wind",-0.00783817157488471,0.248723555720943,0.489279157561423,0.106991063647537,6
"374",657,"Movie Score",-0.00816819024780154,0.665932500223217,0.988780396596326,0.0793869364876261,2
"375",660,"Big Paddy Brown",-0.0148098693909191,0.209562749783713,0.452281246067028,0.0735595761817186,6
"376",661,"Lorcan",0.00216889490263632,0.243071446027138,0.461661276475972,0.121701615993841,6
"377",662,"True Blue Giant",-0.0130769873736269,0.629794899409992,1.01877617150277,0.130386686580044,2
"378",663,"Seven Is Heaven",-0.0090435769106001,0.635125782381794,0.89139050525497,0.0900688864756893,2
"379",664,"Judge Stanton",-0.00551794017530033,0.303103097847875,0.539011893868758,0.0939478721020341,6
"380",668,"Chuckles",-0.0136693634777465,0.204389464428715,0.43821540411488,0.128324132818925,4
"381",677,"Big Muddy",-0.00151242598180771,0.750588074922209,1.13049930855493,0.0941662432396595,2
"382",678,"Slot",-0.0109522458925296,0.305706336506472,0.639950092806455,0.142467593371158,4
"383",679,"Metaphorical",-0.01243260208598,1.09574710787961,2.33518315915295,0.149360572808765,7
"384",680,"Golden Giant",-0.00916192755762397,0.262215792039157,0.541473697255536,0.118490733819141,6
"385",681,"Mr. Buff",-0.00817724393178516,0.739034077563468,0.983544444078264,0.0864338177986967,2
"386",682,"Sunny Ridge",-0.00122735936685939,0.608619095385912,0.886472408943105,0.0818946549204362,2
"387",684,"Hero's Welcome",-0.00580147444051933,0.267454934866791,0.535153285636331,0.112650673208766,6
"388",685,"Title Ready",-0.010176490591286,0.211659189141269,0.483811084858369,0.107318579709389,6
"389",686,"No Distortion",-0.00878680921992981,0.308791895393174,0.611573498371487,0.112794526804392,6
"390",687,"Sparty Boy",-0.0136298227063107,0.368883667516414,0.627795020345051,0.115702552338714,5
"391",688,"Maimo",-0.00385150211513396,0.734516784755991,1.19395696413517,0.115132536597426,8
"392",689,"Eden Ridge",-0.00242733517019215,0.279065054564446,0.590711329772439,0.109830506005589,6
"393",690,"Asterisk",-0.0154607155806311,0.949522672796849,1.90950199868702,0.147042069383667,7
"394",691,"Causin' Trouble",-0.0142690298223192,0.316851446877388,0.922963463176623,0.101867818952542,8
"395",692,"Here Comes Helen",-0.0147608706581535,0.254287070385416,0.564261107355631,0.113536611734758,6
"396",693,"Saturdaynightfling",-0.00841030780627202,0.284147536866827,0.551613656838313,0.1026916893203,6
"397",694,"Saratoga Sass",0.00641778557656916,0.26148125584081,0.48928337460742,0.0979318727537632,6
"398",695,"Discount Diva",-0.0182567736929971,0.251539990023414,0.623851265502417,0.168013127374152,4
"399",696,"Tough Gold",0.00521932767745164,0.234593756895207,0.514430149231405,0.0968323511828588,6
"400",701,"California Night",-0.0100539401968317,0.240405080069378,0.55080366749926,0.0857159935863621,6
"401",702,"Fillet of Sole",-0.000479500398208772,0.317486928600013,0.617962531646175,0.0990820315602489,6
"402",703,"American Lincoln",-0.0172277702954063,0.582366678333911,1.23574842545304,0.100616612436331,3
"403",704,"Starship Zeus",-0.00240975704771089,0.558194746324951,0.855881064531154,0.128328589978156,2
"404",705,"Majid",-0.00484384602198464,0.743609236067172,1.10008723082273,0.0927013977444848,2
"405",709,"Deputy Zapper",-0.0147837008551796,0.200887298595838,0.460197110800089,0.0977675749893843,6
"406",710,"Glencairn",-0.0293795294201649,0.204290284841505,0.977911479337649,0.104823349199651,7
"407",711,"Simma Cum Laude",-0.0124016339259041,0.234231086256499,0.483958103741881,0.105436997598588,6
"408",712,"Analyze the Odds",-0.00561286996256373,0.757371928888977,1.49958389755536,0.119765242253915,8
"409",718,"Viradia",-0.0234450649773383,0.242213433492434,0.546874728599087,0.118068537648183,6
"410",724,"Ujjayi",7.51693790831932e-05,0.242372367519885,0.427361527246312,0.0969568051299721,6
"411",726,"Dovey Lovey",-0.00215202164829487,0.385546940114111,0.723438280504343,0.122986616841822,5
"412",728,"Enliven",0.000600634202821289,0.260275839236563,0.548270892632137,0.114026209426444,6
"413",729,"Sheza Diva",-0.0186405241895721,0.47451489968532,1.56670912458148,0.0998015579044189,1
"414",730,"She's a Black Belt",-0.00816547544717701,0.640841558899151,1.20688978746281,0.22375046796879,9
"415",731,"Abraxan",-0.00702159076689775,0.344231194075702,0.668296231815312,0.130672513555274,5
"416",732,"Princess Pinky",-0.00070132256517915,0.747299838826328,1.0245223344754,0.104956405968,2
"417",733,"Sandra's Mine",-0.00874436033433114,1.31677636785161,1.90536176318203,0.133923385915046,8
"418",734,"Sweet Blindness",-0.00320138026173784,0.222035083118373,0.434399831634482,0.110045850975924,6
"419",735,"Gattino Marrone",-0.0110013016946631,0.250680313715297,0.450456260608446,0.0908034279497447,6
"420",736,"It's a Lovely Day",0.000498295623371857,0.296943043219477,0.553374853196576,0.10151018094166,6
"421",741,"Sam and Jax",-0.0218331112872247,0.186745236683472,0.446799046098676,0.104780013284085,6
"422",742,"Tiz Morning",-0.0145490462411671,0.446079994340557,1.52763790288768,0.102950043686697,1
"423",743,"Mythajacul",-0.00832861296610102,0.227583623755847,0.494477683009084,0.0843434381164797,6
"424",744,"Givetheman a Cigar",-0.0186663313775837,1.45726447736177,2.09408974653467,0.112960910723301,8
"425",751,"Tanya's Gem",-0.0127567942802977,1.52752107104035,2.92611775491411,0.118589110621367,7
"426",752,"Seediskid",-0.00313843688832582,0.267037953284157,0.550036382109488,0.121824589093345,6
"427",755,"Clench",-0.0127173889860499,0.247357135721929,0.494519198375722,0.060647443527817,6
"428",758,"Dazzling Speed",-0.00862268065293347,0.209757769778587,0.447670043736649,0.101597238001469,6
"429",759,"Ferncourt",-0.0106176559299256,0.310415844454352,0.585712505523095,0.151016520704522,4
"430",761,"Youth Gone Wild",-0.0114335083259128,0.255995584871001,0.629992721951364,0.0991633575255948,5
"431",762,"Mia Bella Rossa",-0.00532035950659472,0.284555745216923,0.596882266853279,0.0889767495783742,6
"432",767,"Halstaat",-0.0140991136956611,0.472127925801579,1.55476422744469,0.133289795444948,3
"433",768,"Lazarus Project",0.00785352960507596,0.254527615226173,0.505628834145512,0.0860389925581115,6
"434",770,"Cariba",-0.0113338780766484,0.263531970643141,0.594567556338341,0.0860061221738175,6
"435",771,"Canarsie Girl",-0.0153558898587644,0.292981390612585,0.718110763437116,0.117071580827186,5
"436",772,"Solent",-0.00862116596404594,0.242185388599757,0.515975996623639,0.121247501883335,6
"437",773,"Team Win",-0.0128203001265458,0.300165730017409,0.666850145936958,0.131083207289554,5
"438",774,"Stonewalker",-0.00194698623372322,0.277306931285507,0.566811707246781,0.10141086242332,6
"439",775,"Joyful Frolic",-0.0212639314151961,0.341380019536356,0.679364206839925,0.0921194799093534,5
"440",776,"Orbilicious",-0.0106165867519389,0.229908158358414,0.49379403853636,0.0938390995717135,6
"441",778,"Take It All Back",-0.00676761704113803,0.223982287592158,0.451359243850732,0.0916803152417471,6
"442",783,"Bull Feathers",-0.0460018123335936,0.434941453542699,2.60963940439707,0.125958340992464,3
"443",784,"Abby Normal",-0.00930391968604364,0.251943053865316,0.509176278433978,0.103539513523151,6
"444",786,"Hammerin Aamer",-0.0148366225283875,0.306965908001489,0.641133231209415,0.125934447419666,6
"445",787,"J S Bach",-0.0197576394710206,0.280720650336048,0.591338045383892,0.09124489495792,6
"446",788,"Sir Ballantine",-0.0183799790622247,0.329088233866899,1.55368903308457,0.148020043649056,3
"447",789,"Tour de Force",-0.00721007938489315,0.287917885257701,0.595482975660897,0.105337505070534,6
"448",790,"Caledonian",-0.00466368361450348,0.302064344061736,0.584857035575312,0.129961366838395,6
"449",792,"Professor Snape",0.000761665453721013,0.178122330827428,0.426813284351719,0.112580553460389,6
"450",793,"Zap Zap Zap",-0.00422709572015061,0.221817446797582,0.537892612489233,0.112572875533274,6
"451",794,"Old Upstart",-0.00859733367850268,0.690792514602251,0.944327685614508,0.116812430872017,2
"452",798,"Phone Funky Munky",-0.0260885268083118,0.370640252263238,1.07060450843628,0.119468626442993,3
"453",799,"New York Hero",-0.00933678376115508,0.216483968325162,0.669854966568207,0.121836847002477,5
"454",801,"Not That Brady",-0.0215360165413926,0.673094844263941,1.97153562736092,0.109289954087429,3
"455",809,"Norma's Charm",-0.0201402546997086,0.219448681675839,0.677346771856083,0.107264116301632,5
"456",810,"Pecan Pattie",-0.00151378340019887,0.260065771787574,0.53986022146304,0.0846508531157677,6
"457",811,"Running Violence",-0.0475504564977451,0.357115812641901,2.7605378585319,0.146602540471261,3
"458",813,"Dillon Rocks",-0.00290951279195852,0.625371803179968,1.99838305298536,0.119904906794992,3
"459",819,"Kid Is Frosty",-0.0154357001917825,1.48412625694088,2.1242943207336,0.132573437769521,8
"460",821,"Color Chart",-0.000248869347328061,0.259756525905693,0.495601920616973,0.106363228328378,6
"461",822,"Two Graces",-0.00364862900630597,0.641369423492502,0.964021614023499,0.0979639814704021,2
"462",823,"Disquiet",0.00290007632342917,0.610199043484352,0.936657368772153,0.0881624086748865,2
"463",824,"Sterling Beauty",-0.005861255168403,1.49336040164836,3.11667888360333,0.125374345570736,7
"464",827,"Saratoga Style",-0.000196340269797112,0.346892891770294,0.653017672026374,0.121992440690678,5
"465",829,"Tappanzee",-0.0127004373592255,1.28659753493235,1.96565132098483,0.0980629773422939,8
"466",831,"Today Comes Once",-0.00898710047281365,0.679418877881923,1.01872022942672,0.0897200591642451,2
"467",832,"Alphadora",-0.00329574214071182,0.634049673405811,0.941728660873811,0.104239580996954,2
"468",833,"First Forever",-0.00885666537177234,0.190754593569204,0.511978558715405,0.103190507970187,6
"469",834,"Dancing Slippers",-0.00855490321088213,0.935444942612943,2.37711167475283,0.109427727088548,7
"470",841,"Filly Joel",-0.0243817631049577,0.26422085027927,0.576195143300221,0.108283996983798,6
"471",847,"Floss Dancer",-0.00823512541277361,1.30677585724144,2.03822060788818,0.121904308604294,8
"472",851,"Can'tweallgetalong",-0.00690129066306214,0.27884224821358,0.510302692815444,0.0953878323902138,6
"473",852,"Air On Fire",-0.0382640049356308,0.297027599282802,0.907157571487599,0.133689510914487,3
"474",854,"Smidge",-0.0125735232079693,0.633684789475565,0.929676502117759,0.11001605597495,2
"475",855,"Huracan",-0.0111383056912526,0.360514002962598,0.868435298494283,0.154650898357104,9
"476",858,"Bad Guy",-0.0105526825563278,0.395638527216267,2.21796766004042,0.122384560269282,1
"477",859,"Celtic Mission",0.0217748153428288,0.236957729625408,0.452273599205797,0.134207267480034,5
"478",862,"Salty Smile",0.00243879074015013,0.200043171848918,0.490446094701298,0.117214478735966,6
"479",863,"Kosciuszko",-0.00721249015351822,0.259223022249099,0.514534699148089,0.100353948450056,6
"480",864,"Southern King",-0.00145114103182389,0.632760008580974,1.66364249798367,0.0991741637178314,3
"481",865,"Woodbury",-0.0151344882941706,0.271417002775498,0.596064138715031,0.0854937348633038,6
"482",866,"Binkster",-0.00931848642378528,0.253277115374387,0.504990351974326,0.0717438209930279,6
"483",869,"Exulting",-0.0016808953952499,0.286895215427051,0.585472406951319,0.107411658073907,6
"484",870,"Orpheus (ARG)",-0.0124894280809465,0.688781330309024,0.981624784622599,0.107101791145358,2
"485",871,"Big Thicket",-0.00822980985347054,0.219315594626621,0.474443146545774,0.100694930420689,6
"486",872,"Nobody Move",0.00237918064161612,0.267915729220754,0.577812315683574,0.100550222591631,6
"487",873,"Lion Sleeps",-0.00146555593150263,0.267460384305236,0.511134216569756,0.110650860149041,6
"488",874,"Rockin Emmzy",-0.00884591866701871,0.220533153366351,0.510006036711122,0.0962541698630599,6
"489",875,"Karabessa",-0.00613401384141964,0.234317050861721,0.478619458431395,0.103917155248101,6
"490",876,"Sister Emily",-0.0106092521339908,0.185678181517218,0.426151699995925,0.106749105354286,6
"491",878,"Union Wise",-0.00523870989850346,0.178274510933879,0.452940822300286,0.102866832249112,6
"492",881,"Trip Ups",-0.0171461304203692,0.234585307981652,0.513112047993046,0.102628614027795,6
"493",882,"Craigville Beach",-0.00758070765678067,0.658508868424301,3.15392176381282,0.107364179615998,3
"494",884,"Bank Gala",-0.000485229004973478,0.648772570770638,0.905825857049551,0.100726632339697,2
"495",886,"Daring Disguise",-0.00527428034390165,1.27303382989094,1.73875388278845,0.116845907899582,8
"496",887,"Opt",0.0086123179447287,0.262950165211334,0.65310741639512,0.15078621950008,5
"497",888,"Carfullofmoonshine",-0.0149756042936753,0.21878133165999,0.519538042357322,0.115251131239539,6
"498",890,"Cathy Naz",-0.00692282913103512,0.255762074229832,0.535207674607317,0.0894819666564302,6
"499",897,"Clara Allen",0.00643270368505522,0.21542601249856,0.462425270473726,0.098324266017956,6
"500",898,"Bizness Beauty",-0.0110889774364927,0.231181224661305,0.515214297098254,0.115623947379669,6
"501",901,"Dublin Leprechaun",-0.0237127967334405,0.220653396897494,0.536462055053605,0.0962185439335719,6
"502",905,"Princessof Philmar",-0.0135042161174672,0.266630443398792,0.564984962415394,0.107892351918222,6
"503",907,"Diamond N Simon",-0.00592981293568172,0.426955701130293,1.6349659972405,0.0897031723645654,1
"504",909,"Haikal",-0.00646714910383717,0.227723373674765,0.586826292922358,0.109251780354263,5
"505",913,"Overheated",0.000441653460175833,0.268141103695634,0.466334847817298,0.115630583562095,6
"506",916,"Spectator Sport",-0.00881995585827881,0.818223463243807,1.13737477976254,0.102586663770597,2
"507",917,"Unbridled Mesa",-0.0119813423392922,0.590341564309538,0.895127059233246,0.0870937096035811,2
"508",920,"Eddie Boy",-0.0121963307269036,0.223978321545556,0.488648668516599,0.100891092700562,6
"509",921,"She Makes Me Smile",-0.0141410986086979,0.385133514584052,1.83693719084103,0.111734144123959,1
"510",922,"Honey Graeme",-0.0206786394677685,0.187328186171509,0.603336673854489,0.0921625542031799,5
"511",924,"Rachel's Blue Moon",-0.00740801000787591,0.266324949942947,0.552220164081476,0.103879767661763,6
"512",925,"Ironclad",-0.00256615982406916,0.224784286850154,0.517074400163981,0.0867859810158729,6
"513",926,"Frostie Anne",0.000434800171059112,0.662017764071592,0.984813651462614,0.101196681510542,2
"514",927,"Midnight Disguise",-0.00148835483102781,0.687734176326687,1.03286452223294,0.106279112839602,2
"515",928,"Bonita Bianca",0.000505817187491646,0.710793224719248,1.04486531540687,0.0867120843007658,2
"516",929,"Frosty Margarita",-0.0176057339464832,0.241939939414545,0.438464772977161,0.1209898173449,6
"517",930,"Zealous",-0.00801918435774852,0.301340641908961,0.535976768000201,0.0901756146664197,6
"518",931,"Rucksack",-0.00591281342088909,0.663334405275619,0.924276339690225,0.0972469034160087,2
"519",932,"Mutaraabit",-0.0148193740331579,0.292617646474724,0.554896499119087,0.0962057119402062,6
"520",933,"Replicator",-0.0070175318743458,0.241023140253894,0.521353034336261,0.0929333016279077,6
"521",934,"Clonedsimmard",-0.00128401742726279,0.677746729178911,0.993198935244513,0.102591424652523,2
"522",938,"Lemon Crush",-0.002818160249137,0.271672317592358,0.521665454274975,0.148306720944744,4
"523",941,"Asher the Dasher",-0.00307250366077208,0.625272319235834,0.862873252652993,0.103881277233265,2
"524",942,"Jump Ruler",-0.0110818322976484,0.293858166760297,0.604177989883894,0.101663838120404,6
"525",943,"D J's Favorite",-0.00913552565859899,0.265147897169068,0.601609811350007,0.118095809214675,6
"526",944,"Face It",-0.0236071100675647,0.278186785718722,0.594444561530708,0.112286566619023,6
"527",945,"Unbridledadventure",-0.0115220769229209,0.615369289823977,2.72475541878932,0.117872496927632,3
"528",947,"Tequila Sunday",-0.0116163198821764,0.266210316855469,0.539091337138763,0.111565846154971,6
"529",952,"Becca Takes Charge",-0.0167895847550165,0.279616393944198,0.550532769712279,0.0940779568014252,6
"530",953,"Champayne",-0.00862535344176748,0.651951693501111,0.992589955107251,0.109375037718836,2
"531",956,"Beach Access",-0.0105270378438612,0.264558214022995,0.545824189593907,0.108646054696262,6
"532",957,"Takeoff",-0.0341493808606392,0.296573001732902,0.619061830806654,0.0849655199567929,5
"533",958,"Indimaaj",-0.0219632947247231,0.219140883011795,0.520430746243714,0.0924174227668784,6
"534",964,"Icey Cash",-0.0219736946963904,0.276960989481107,0.523579129739162,0.115537437374633,6
"535",965,"Inflection",-0.00466163536510929,0.251959258434002,0.67069198158348,0.119646585473314,5
"536",966,"Monaghan",-0.0211137787534985,0.422245500170654,1.22243971119557,0.103613111816721,1
"537",967,"Chef Funny Money",-0.0145055810328503,0.382920770696074,0.882478735994169,0.144138975743458,8
"538",972,"Discreet Mission",-0.00564016593248484,0.300500463177336,0.559820750877249,0.0921689533440317,6
"539",973,"Will Dancer",-0.0137728120343868,0.19662105277293,0.440239400441995,0.121229268642207,6
"540",974,"Inclunation",-0.00878826904549137,0.66491621822049,1.32662766467195,0.0985493827723407,8
"541",975,"Eddy Dirt",-0.018861479055076,0.216749738831456,0.485496092743321,0.09817999555222,6
"542",976,"Gallant Bid",0.00621597600475357,0.215634264908963,0.438293707936979,0.133531001372596,4
"543",977,"Blewitt",-0.0161962589774047,0.235132060138222,0.467019538738159,0.129199702222381,6
"544",981,"Thesis",-0.00862869378178674,0.254099559334323,0.534546213831026,0.118031902091534,6
"545",982,"Mend Up",-0.00504671695458849,0.20918202635208,0.439836261383164,0.141686228193248,4
"546",984,"Mac's Revolution",-0.0117066067490439,0.269921235272708,0.527705948426806,0.0993409968267107,6
"547",986,"Twisted Tom",-0.00186207054547603,0.390265971862558,0.671925418728801,0.131737166432473,5
"548",987,"Loki's Vengeance",-0.0162256084978227,0.246540117595433,0.508386572298488,0.0993134982609138,6
"549",989,"Da Berg",-0.00827613821348202,0.253666664715186,0.537552446356345,0.112984482329636,6
"550",992,"The Sinner Is You",-0.00462522718325313,0.792017817673949,1.52723297498186,0.0912034026715833,8
"551",993,"Fotis",-0.0069193454499408,1.48230140965111,2.21466185748709,0.112117162174689,8
"552",997,"Thank You So Much",-0.00995499396038395,0.289745858114748,0.609348524752551,0.0799835409167651,6
"553",998,"First Dawn",-0.00220364387453303,2.36291388600261,4.41969609649669,0.113359153393127,7
"554",999,"Chilly in Charge",-0.0148051241837886,0.594301408797883,1.3692439911428,0.115837739942798,3
"555",1000,"Summer Squeeze",-0.0234174973090067,0.511627508557861,2.34234485408097,0.107249665516698,1
"556",1001,"Cirque",-0.0307822224557383,0.512706389180074,2.19144441757895,0.0902028745695445,1
"557",1004,"Beachside",-0.0216171137905894,0.194371034360008,0.494295396780229,0.0850264447832679,6
"558",1009,"Moon Tweet",0.00197232274006006,0.339337941186899,0.704797308741563,0.115505401095602,5
"559",1010,"Reigning Fire",-0.00482729157728657,0.212081207928795,0.462491247949902,0.122223489215704,6
