"","horse_id","horse_name","mean_acceleration","median_acceleration","range_acceleration","iqr_acceleration","cluster"
"1139",1139,"Instagrand",0.129371907897397,-0.0468199206226786,3.85263706937316,0.194353342450384,2
"1140",1140,"Much Better",0.106559217166154,-0.016832067498533,4.46619102336896,0.188762130461899,1
"1141",1141,"Knicks Go",0.0628318826916638,-0.0974205583587175,3.88791860285568,0.190517317925125,3
"1142",1142,"Espresso Shot",0.108029210258359,-0.00715952383315886,4.55621328314182,0.261266674162252,1
"1143",1143,"Oxy Lady",0.0997700382490171,-0.0132524537806707,3.93424675136397,0.213522599490421,4
"1144",1144,"Orra Moor",0.0865466881267992,-0.027933657282736,2.94040424847548,0.134603257788943,3
"1145",1145,"Please Flatter Me",0.0506804141591293,-0.0293004146192016,3.7687893626201,0.219789504914897,6
"1146",1146,"Strictly the Best",0.12909039377305,-0.0331298829060087,3.74066134630354,0.215832975639762,2
"1147",1147,"Gobi",0.072434271734498,-0.0314710769194808,3.02638070687742,0.228747560770595,3
"1148",1148,"Yourcreditisgood",0.0923146025014757,-0.0477734976119769,3.82540459650473,0.188053936037571,4
"1149",1149,"Wildcat Belle",0.0799826373700565,-0.0553148125474736,3.65116748625452,0.192208591369795,3
"1150",1150,"Orbed",0.102091150412759,-0.0210429505883462,4.63201618445449,0.260494041660675,1
"1151",1151,"Vero Sun",0.088493606516319,-0.0296055831070592,2.74191075834725,0.243096964103361,3
"1152",1152,"Final Say",0.0945416893428863,-0.0193839213844156,4.37043550088786,0.25114199780865,4
"1153",1153,"Hizaam",0.0800516706625213,-0.02643304087999,4.11784838661157,0.232278978159425,4
"1154",1154,"Litany",0.0649947962492449,-0.0210845139805361,2.78779535315005,0.214116238678639,3
"1155",1155,"Dream Friend",0.110544828133423,-0.00163260854710737,4.33148281060509,0.247035916900952,1
"1156",1156,"Divine Miss Grey",0.0373730637502515,-0.0206386355726104,5.32676099079701,0.209053189686628,6
"1157",1157,"Split Time",0.063821619795576,-0.0111191624970893,2.64376245166661,0.160897370530065,3
"1158",1158,"Road to Victory",0.0590211165782138,-0.0320286714346317,2.77453038589788,0.200777561553162,3
"1159",1159,"Crackspeed (ARG)",0.0754246504329208,-0.0230880955080247,3.48937802722329,0.225471140327376,3
"1160",1160,"Mia Bella",0.0788413523307309,-0.0618102905666748,5.38040247664326,0.22804473624885,5
"1161",1161,"Roziere",0.0817517080941678,-0.0171939492744077,3.36190027174172,0.226629724929009,3
"1162",1162,"Keepmyeyeontheboys",0.0654939989708156,-0.0245650333137348,2.99196450678982,0.234359962969986,3
"1163",1163,"Amanda Lane",0.130969844731875,-0.0353697269980826,5.33528287241891,0.294554869072623,2
"1164",1164,"Offlee Irish",0.114816759406987,-0.0330095166174592,3.70187556695585,0.232001394239815,2
"1165",1165,"Mandatory Payout",0.0983582282909403,-0.0244009292373543,4.49847133727143,0.231765658002511,1
"1166",1166,"Statesboro",0.168132437085964,-0.00623713749071047,3.4933971610825,0.224116787835301,7
"1167",1167,"Street Prayer",0.166202554010698,-0.0680347365650312,4.13135102499977,0.459824971516326,6
"1168",1168,"Distorted News",0.0808137875247595,-0.0295902885430116,4.50041515117315,0.19685922472745,1
"1169",1169,"Weekend Madness",0.105615439503355,0.00115695816789221,3.21339172865834,0.166540288350004,4
"1170",1170,"Moscows Got Talent",0.118559164244311,-0.00721998495197142,3.50123372295249,0.153167146922374,4
"1171",1171,"Miss Flambe",0.061962051307697,-0.0347101258866268,3.71593241164653,0.194073982254821,4
"1172",1172,"Jonathan McD",0.130081750483671,-0.0435445697502198,3.92727148177975,0.223934173746594,2
"1173",1173,"Who's Driving",0.106466823765753,-0.0334612996350477,4.20256554007943,0.255293283919366,2
"1174",1174,"Big Mountain",0.097567057904615,-0.0389855482797575,3.83639230587539,0.197532546494508,4
"1175",1175,"Almendro",0.151731905275217,-0.0249494466868264,3.68763899478878,0.24307367549955,7
"1176",1176,"Our Honor",0.112364334271363,-0.0212001396714123,4.0661481288197,0.212837952061514,4
"1177",1177,"Pipes",0.0881942197408534,-0.0209047410502623,4.6759260373666,0.227295892577392,1
"1178",1178,"Spice Road",0.0970045689503155,-0.0131533929926708,4.43607116350741,0.227019292420457,1
"1179",1179,"Manipulate",0.118064763447006,0.00610556283323483,3.39573249660589,0.272727377359598,3
"1180",1180,"Superhighway",0.095150861903717,-0.0153554257812753,3.07249658501407,0.293057747446027,3
"1181",1181,"Roseboro",0.101049269919409,-0.0883654949643665,3.64949526550591,0.284255744340446,3
"1182",1182,"Apex Predator",0.0839142233918248,-0.060091244386819,5.63813380633163,0.232547268747613,5
"1183",1183,"Roll Tide",0.105816549592933,-0.0218086715627284,4.27889891782685,0.210625262624084,1
"1184",1184,"Adirondack Dream",0.157598018648771,-0.0280241024212589,3.6923049340455,0.259406725837218,7
"1185",1185,"Prince Slaughter",0.102523082610181,-0.0764281200988728,3.83789643211501,0.241262347334051,3
"1186",1186,"Intersect",0.087231963839043,0.000205078809741682,3.54047068622229,0.187559453207882,9
"1187",1187,"Marie's Tuff",0.101142184789917,-0.0129318079039697,4.00949553671919,0.238428300174987,4
"1188",1188,"Flattering Eyes",0.0874062060662079,-0.0129259257547589,3.87069776390162,0.193695811914758,1
"1189",1189,"Bye Bye Man",0.0816708076125329,-0.0217212921615714,3.58932830635945,0.199416385442225,1
"1190",1190,"Bronxville",0.0919888661375586,-0.0400696112586078,4.98644121335159,0.213302230221777,1
"1191",1191,"Impunity",0.113594323069563,-0.00836580048851784,4.09371742136513,0.250117648787025,4
"1192",1192,"Mount Olympus",0.0607113718907355,-0.0536432957324533,3.00958304102982,0.215278516692108,3
"1193",1193,"Big Bennys Tribute",0.09138327894962,-0.0323794592718608,3.97621001749523,0.261597954965582,4
"1194",1194,"Miss You Blues",0.126152279141817,-0.0148032695128882,4.13949106829715,0.258429557405133,2
"1195",1195,"Canarsie Princess",0.118243838754905,-0.0481703722406076,4.26966560832641,0.266991204144982,2
"1196",1196,"Homemade",0.0804518789593849,-0.0509475600876969,3.76919509881702,0.208670943027131,4
"1197",1197,"Thunder's Honor",0.119391982676506,-0.0358006799794326,3.68496892148162,0.256851581679567,3
"1198",1198,"Da Meister",0.11919964010457,-0.0424171773786147,4.57152354918928,0.315063479073314,6
"1199",1199,"Luz Mimi",0.106503848587325,-0.0550040795296817,3.30683673863518,0.21663483275882,3
"1200",1200,"Assail",0.0857139948276041,-0.0944720123025541,3.14372037509533,0.233461192926642,3
"1201",1201,"Cash Offer",0.122919991161376,-0.0191860243555655,5.50509096695474,0.175069182836174,5
"1202",1202,"Rumor Driven",0.0986947706223021,-0.0192503131890081,4.76737785622634,0.281173416034867,1
"1203",1203,"Linda's Ballet",0.117211786330072,-0.0377260340205873,5.12584247809685,0.263760092728669,2
"1204",1204,"Nine From Two",0.118701122658173,-0.0353632074446924,4.06094212104172,0.227183733838863,2
"1205",1205,"Turbulence",0.113015683756686,0.00577151355415771,6.22770993548457,0.241943155205085,5
"1206",1206,"Tizanoxbow",0.139173867900432,-0.031442166161123,5.23238530076726,0.24518662703614,2
"1207",1207,"Big Wonder",0.0993402422495811,-0.0232927784311122,4.25706857488744,0.224150208311332,4
"1208",1208,"Magnesite",0.11903106265793,-0.00637529934359509,3.71900678588925,0.186472462547277,4
"1209",1209,"Hurricane Andrew",0.100280536489782,-0.0141369978407929,3.98079841601162,0.264205563960866,4
"1210",1210,"Evan",0.121173677424428,-0.0238248522772816,3.54342412371249,0.226885890105131,2
"1211",1211,"Giant Sandy",0.159847395989877,-0.0461570800818478,3.78215104458721,0.223267381014903,7
"1212",1212,"Mysterioustraveler",0.13210488669958,0.0103860080362613,3.60273649662048,0.214609572457866,4
"1213",1213,"Greg King of Kool",0.133786993337991,-0.0588995675200965,3.46451448844093,0.165369281088005,7
"1214",1214,"Mungoose",0.164178264044949,-0.0411306880262568,3.74544480091085,0.264987867514523,7
"1215",1215,"High Command",0.116340560610071,-0.029632409776017,4.01208686729013,0.247654640862039,2
"1216",1216,"Mighty Wind",0.15622993603122,-0.0607129087400445,3.88651485872978,0.259851632960713,7
"1217",1217,"Central Time",0.14288617221791,-0.0521028766395746,4.03060448769498,0.267490426688554,7
"1218",1218,"High Roller",0.112125944887824,-0.0191908932890925,2.78438186359629,0.231910716080469,3
"1219",1219,"Workaholic",0.164502616652285,-0.00513883561187079,3.89824187500504,0.38694111070781,7
"1220",1220,"Two Dozen Roses",0.164252267166417,-0.0184528274837387,3.44799950733531,0.252138038178505,7
"1221",1221,"Friendship Seven",0.134682734947112,-0.0319710192814805,3.77660916292233,0.249705080042774,2
"1222",1222,"Mohican",0.118557001102662,-0.0142903497656211,3.63034650857385,0.221824371167804,4
"1223",1223,"Holey Matrimony",0.186743658012673,-0.0495503909748057,4.0218055818754,0.222582314080809,7
"1224",1224,"Bassman Dave",0.111308260744009,-0.044621260784974,4.15490780472091,0.232772755147724,2
"1225",1225,"Step to the Bank",0.105735890354238,-0.0700519832903087,4.05961713038004,0.182908100490094,2
"1226",1226,"Run From Theheat",0.079363678826461,-0.0814788709801127,2.97877045846409,0.183870435421202,3
"1227",1227,"Brass Ring",0.11898206077907,-0.0346482332689256,5.93718214606185,0.27101395529653,5
"1228",1228,"Nancysaidso",0.124450761869809,-0.0946207470582389,4.24143266366322,0.211694867744848,7
"1229",1229,"Real Dan",0.10677588573268,-0.000543162124316154,4.36126755856653,0.163093919038881,1
"1230",1230,"Big Gemmy",0.10910197270198,0.000164682069231345,3.97092892415451,0.213430720705663,9
"1231",1231,"Sams Last Ghasp",0.120250112964834,-0.0467696366741185,3.53387935476518,0.188450785337221,2
"1232",1232,"Sun Studio",0.0987956911881358,-0.0178619947791516,3.71407329017343,0.198615554657238,4
"1233",1233,"Storm Rising",0.0865531181741648,-0.0210309485312621,3.15861327860936,0.240761918308845,3
"1234",1234,"Pink Twist",0.104561434144238,-0.0207899602823826,3.75473165104463,0.18397964820219,4
"1235",1235,"Brown Essence",0.0983341572236668,-0.0243426142430268,3.53099397330727,0.183472827811331,4
"1236",1236,"South of the Shore",0.085078252819745,-0.0117166870382606,3.45693990939429,0.210272481094959,1
"1237",1237,"Mo Moxie",0.077752082846334,-0.0139232826207818,3.43440122220354,0.192116587612414,1
"1238",1238,"We Are Family",0.0794578685164792,-0.0305128153524821,3.88565115329005,0.200684441366027,4
"1239",1239,"Cool Your Boots",0.0983264613679587,-0.0578425658609684,4.02250878932472,0.235459791963425,2
"1240",1240,"Don't Rush",0.086178715919028,-0.0312482896108482,3.67129706407515,0.18009022107224,4
"1241",1241,"Hashtag Selfie",0.0825980478860974,-0.042630424624015,3.15414799751231,0.186290363451881,3
"1242",1242,"Flashndynamite",0.069204414697603,-0.0379838702162469,3.27730522004884,0.189681867540388,3
"1243",1243,"To the Flag",0.0704912936583513,-0.0518486422477732,2.65257827610667,0.169551154780682,3
"1244",1244,"Ola Gatita",0.0786893099289325,-0.0323137724567783,2.95086153588907,0.160149195480689,3
"1245",1245,"Bow Town Cat",0.143222399728948,-0.0475425136563786,3.71314868266422,0.187471553012442,7
"1246",1246,"Miss Jak",0.140990188227183,-0.0297035177099687,4.02062152102553,0.259811929855337,2
"1247",1247,"Watch My Dust",0.123692741143454,0.00414538409758099,2.48255028632594,0.208596198258159,2
"1248",1248,"Colonel Canuck",0.0504535648677981,-0.0817974823094036,2.52828242824542,0.1689869588815,3
"1249",1249,"Sarah's Treasure",0.0712738225085861,-0.016764729672291,2.63860580523594,0.178937033075103,3
"1250",1250,"Two Putt",0.16983932595482,-0.0244027815329038,3.29760283755819,0.249677081970087,7
"1251",1251,"Will Did It",0.111023936478499,-0.0247766084242913,3.75980641444313,0.240049571396126,2
"1252",1252,"Trusting Friend",0.167349433216211,-0.0227739751725014,3.50643503152816,0.198892029117884,7
"1253",1253,"Lady by Choice",0.0717782739925201,-0.063968302336354,2.87005616756432,0.179925605030026,3
"1254",1254,"King Koa",0.0986709509698815,-0.0619231357402362,3.37355769294844,0.172058354185824,3
"1255",1255,"Dattt Melody",0.0845139320212093,-0.0237652965600045,6.25476735646332,0.609096315121723,8
"1256",1256,"Colonel Juan",0.0548888206763103,-0.00929373172854437,2.38871821774662,0.199337942829551,3
"1257",1257,"Dynamax Prime",0.0835296259940917,-0.00645115007429729,4.20805236376392,0.198405460319689,1
"1258",1258,"Mr. Brix",0.134305024293416,-0.0379365224260684,3.34802631892969,0.173163835389537,2
"1259",1259,"Hoffenheim",0.132295806138088,-0.0374023890906869,5.57671850617805,0.185748202737978,5
"1260",1260,"Rockinn On Bye",0.144065979692121,-0.0391352228164313,3.73583834442485,0.216000138981653,2
"1261",1261,"Connolly's Beads",0.084044143869656,-0.0422508319415158,2.81037218211246,0.199532994810721,3
"1262",1262,"Bestinthebusiness",0.119446295894813,-0.0519303962977331,3.39443843249424,0.237278464618208,3
"1263",1263,"Play Me a Memory",0.132244417677607,-0.0371471487612796,3.89894953438899,0.207797596048767,2
"1264",1264,"Red Zinger",0.103137481784794,-0.029955663531862,5.23225306712999,0.266574500471827,1
"1265",1265,"Laughing Manners",0.112105838149224,-0.0423273714984565,4.00964296576158,0.235615893747043,2
"1266",1266,"Pay the Vet",0.117698558742677,-0.0589128045337119,5.17925396053099,0.287338378928202,2
"1267",1267,"Laur Net",0.0719451526120626,-0.0582165018865695,3.67718394732813,0.188431423874045,3
"1268",1268,"Seven Plus Seven",0.0898438770406999,-0.0330934111575642,4.67337320241285,0.194907363521843,1
"1269",1269,"Early Retirement",0.0620394698727218,-0.0649140159769802,3.15590605057043,0.208478138552622,3
"1270",1270,"Mounted Cop",0.104451137730807,-0.0492741230081677,3.84091485838701,0.211471289043707,2
"1271",1271,"Prince Halo",0.10179343399084,-0.0232939894320165,4.32229207744685,0.205987438062383,1
"1272",1272,"Wilson's Holiday",0.138162426444211,-0.0393003939977083,3.74435885956063,0.252455337007876,7
"1273",1273,"Bustin Shout",0.113675314009314,-0.0634878503940829,5.51982922519153,0.204288759521533,5
"1274",1274,"Ragtime Suzy",0.0926946473234526,-0.031224429477842,4.01612743040471,0.208127377084577,4
"1275",1275,"Pat's No Fool",0.0940108331291469,-0.00247526365809847,2.84515067427006,0.20230801606956,3
"1276",1276,"Three Birds",0.116838345034358,-0.0245016331732649,4.16956790535982,0.29300682286098,3
"1277",1277,"Quasar",0.134227460708922,-0.0139140648623718,4.10402343983384,0.27115261980197,2
"1278",1278,"Inspector Havers",0.0901417556762041,-0.00284006654674269,3.24882956797251,0.194242948834731,1
"1279",1279,"Mrs Stinkman",0.0984981674190919,-0.0400621637960481,3.14391387768563,0.250456702383032,3
"1280",1280,"Semaya",0.0894357736703499,-0.0554118276732206,3.6832936504294,0.16786047557081,3
"1281",1281,"Bowl of Kisses",0.085251002866228,-0.0656009016645487,3.63321568528957,0.194740178352718,3
"1282",1282,"Irish Lassie",0.101484214511299,-0.0585236327001881,3.34205559796021,0.170630431490302,3
"1283",1283,"Sororitysweetheart",-0.100557251009013,-0.1496657396379,5.10379471119058,0.34757717646248,8
"1284",1284,"She's Trouble",0.12335837734075,-0.0220283846646881,3.91208576526733,0.18284910442849,4
"1285",1285,"Shesasuperfreak",0.112226523124624,-0.044074439242588,4.36119255098924,0.26714652351744,2
"1286",1286,"Herecomesyourman",0.100276792991624,0.0122300291456096,3.84368028641742,0.229528538305146,4
"1287",1287,"Variant Perception",0.0917237409073368,0.0107642002286149,3.681086803204,0.224764470746679,4
"1288",1288,"Sport",0.0830055073838378,-0.0196173817506822,3.99616518352522,0.26815579860362,4
"1289",1289,"Zonic",0.10471673465108,-0.00614408920788239,5.53431369113432,0.253007914064728,1
"1290",1290,"Come Dancing",0.102808273408103,-0.000421280915176681,5.25236138041249,0.225675180367885,1
"1291",1291,"Pacific Gale",0.119074401310695,-0.0164257489760647,3.85585503526077,0.214674033866401,4
"1292",1292,"Rosyjersey",0.0879671413171591,-0.0382300108739031,3.11054779493041,0.243973341004285,3
"1293",1293,"Star of the East",0.11051996979587,0.00198675253963485,4.15563577972838,0.24122172572174,4
"1294",1294,"Recess",0.108247263945488,-0.00242325871376812,4.33854609285033,0.211595566469592,1
"1295",1295,"Lough Na Mona",0.111863279168718,-0.0116026156169685,4.72364532346485,0.211214032627851,1
"1296",1296,"Amarone",0.108812779162578,0.0202540796327971,3.60947127839798,0.195437019045888,4
"1297",1297,"Scarlet's Command",0.0848647543019185,-0.0532309501126712,3.71100773906007,0.285071164715978,3
"1298",1298,"Violetas Visions",0.0958927261865493,-0.0221687863639835,3.73505158518033,0.171793982305375,4
"1299",1299,"Mo Gotcha",0.100404115330708,-0.0139208091147509,4.06120079383296,0.226436307556666,4
"1300",1300,"Vehement",0.129186566563475,-0.000184440057665824,3.44870281179894,0.182598262398035,9
"1301",1301,"Punchline",0.0582531913268767,-0.0128807930073502,3.07939099852936,0.106991748503909,6
"1302",1302,"Labeq",0.0871969414399153,-0.0145930839121016,5.36975044697484,0.218386119753126,1
"1303",1303,"Dr. Albert",0.0597511753369273,-0.076906395200693,4.37926033225971,0.211190226285088,4
"1304",1304,"Flashpackinbarbie",0.13145057921935,-0.0603825824176059,3.52179405206336,0.293098371526183,7
"1305",1305,"Pretty Spectacular",0.123763590778979,-0.0215660211353297,4.87860185480748,0.241571491760328,1
"1306",1306,"Compulsion",0.204874143649378,-0.0438242449739173,5.33423402314158,1.01315724839835,8
"1307",1307,"Mineshaft Blues",0.126021118266141,-0.0673443844946225,3.41486254221631,0.236102486861991,7
"1308",1308,"Applicator",0.105422485615791,0.0130336169766652,3.65575853567081,0.200902547209634,4
"1309",1309,"Ode to the Hunt",0.0933025802009245,-0.00633154988757983,2.81674938540375,0.213215642859922,3
"1310",1310,"Wicked Freud",0.113985132199617,0.0125239028868028,4.62448970319313,0.244562705904342,1
"1311",1311,"Cloontia",0.103283102599558,0.00451862278968917,5.61752040684502,0.198295182954246,5
"1312",1312,"Slim Shadey (GB)",0.0897699182588651,0.00198760161773571,2.73397390315235,0.208626043633041,3
"1313",1313,"Sycamore Lane",0.103964073786007,0.0123744413865299,3.72531533064514,0.2381017606032,4
"1314",1314,"Tiz a Chance",0.0882205369796586,-0.00785232188165076,4.23893218512003,0.212093110408721,1
"1315",1315,"Call Paul",0.123147653689218,-0.044226458017696,3.97677995862196,0.216413079184742,2
"1316",1316,"Mucho",0.140439040226913,-0.0273585594414527,4.2038171479224,0.228577970559569,2
"1317",1317,"Life's a Parlay",0.108186298611846,-0.0230964796398973,3.8918151282813,0.19040340684713,4
"1318",1318,"Monongahela",0.0900331549255946,-0.0189176665869574,4.22220661711937,0.183986051663864,1
"1319",1319,"Positive Spirit",0.108931089502862,-0.0157803012651622,3.74331660404392,0.213077439286609,4
"1320",1320,"Off Topic",0.105745883885072,-0.00417212498809583,5.42878051482265,0.255615135116457,1
"1321",1321,"Proud Emma",0.114859079877146,1.26872053003682e-05,4.23219276128707,0.113036910065273,9
"1322",1322,"World of Trouble",0.104584475230849,-0.0119048879725341,3.57340584646776,0.257063562609367,3
"1323",1323,"Identity Politics",0.101694053626486,-0.00613336748125921,4.2863516723602,0.233523969137288,1
"1324",1324,"Tacitus",0.0759579303944668,-0.00281827958402737,3.85291920098096,0.127369895956193,6
"1325",1325,"Math Wizard",0.11060680818023,-0.00854005542801929,3.42955172259119,0.232857627015162,3
"1326",1326,"Final Jeopardy",0.0815531496022492,-0.00409792705411228,3.65981505850356,0.212093919259729,1
"1327",1327,"Hoffa's Union",0.0976647805959264,-0.0235329716536646,3.48178077302765,0.192545178409625,4
"1328",1328,"Outshine",0.0857994727205867,-0.000205934046475262,3.56657025998751,0.11604463961354,9
"1329",1329,"Overdeliver",0.109755068262195,-0.025299257105469,4.35625884732419,0.237374316293441,4
"1330",1330,"Sea Foam",0.0815283780493259,-0.019112223605285,4.60889981022294,0.187319469398881,1
"1331",1331,"Unleveraged",0.101941524055689,0.0100665156833344,3.32359166734897,0.219037573231112,4
"1332",1332,"Chantry Flats",0.0879391304518339,-0.00577845089750736,3.56963648742317,0.221364936505855,4
"1333",1333,"Pioneer Dancer",0.0914581819745652,-0.0127261064802724,3.46030762383839,0.212277110820669,4
"1334",1334,"Strategic Outlook",0.0933263588397604,-0.0202651481522638,5.16888656755991,0.234266498407903,1
"1335",1335,"Hampton Point",0.106762707209206,0.00688118997475031,4.37032586595097,0.199084039112145,1
"1336",1336,"Tide of the Sea",0.100064925595847,0.0184194461761583,4.40748260563962,0.258315594565766,1
"1337",1337,"Rhode Island",0.0876782301005445,0.000186182907174586,3.90491717904411,0.212927412319058,1
"1338",1338,"Great Going",0.0948541359605592,-0.0265123385863875,4.88308508422925,0.22696166717191,1
"1339",1339,"Inspector Lynley",0.154345893812809,0.00834080431241248,3.70648331753189,0.296052571023726,3
"1340",1340,"Multiplier",0.103426268514637,0.0126188644369828,3.51535502396912,0.222155610872915,4
"1341",1341,"Maraud",0.0892817611500519,0.017700927858105,3.92818652399491,0.219892497306418,1
"1342",1342,"Awesome Saturday",0.124802902867394,-0.00338410111574916,3.82704092543002,0.228627262346111,4
"1343",1343,"Black Tide",0.145375502240442,-0.00993242831012884,3.67186755615943,0.18386765075476,4
"1344",1344,"On the Town",0.0905546906281554,-0.00511350674522266,4.18722374995853,0.202852612724767,1
"1345",1345,"Romantic Pursuit",0.0800135948466053,0.0161800397467976,3.95862542021126,0.240684262274919,1
"1346",1346,"Morelikelythannot",0.087628136402712,-0.00194007916525151,4.5032425340183,0.225913264599508,1
"1347",1347,"Lido Key",0.0991681853453626,0.00448156404514084,4.56007986664852,0.195426389526729,1
"1348",1348,"Unabridged (IRE)",0.0981788003571833,-0.00377926764760871,3.96557998126287,0.253134759339937,4
"1349",1349,"Dolores Westworld",0.109102781961203,0.0095814846732733,3.58893752303206,0.210392208697956,4
"1350",1350,"Five Alarm Robin",0.107126733893055,0.0065626946190957,3.2900637683339,0.209480522743174,4
"1351",1351,"Achilles Warrior",0.110254844694782,-0.0440260816798836,4.08655797997756,0.240800189874593,2
"1352",1352,"Fixedincome Larry",0.171399089496648,-0.0297083452340858,3.3745979685761,0.276599141871792,7
"1353",1353,"All Systems Go",0.168618936549206,-0.0252283974743127,3.79134989015428,0.206231831098261,7
"1354",1354,"American Rule",0.0998521415051743,-0.0298477570499208,3.89943881386092,0.250587921565221,4
"1355",1355,"Call Me Kayla",0.0827094167132987,0.00800350363732447,3.9807178132743,0.249428459883916,1
"1356",1356,"Too Cool to Dance",0.0952682647068424,-0.00486191686716668,3.67743687159157,0.219771269356867,4
"1357",1357,"Go Rose (GER)",0.0783466693416278,-0.00348850885639883,3.35120878565703,0.244700733041447,3
"1358",1358,"War Canoe",0.112063750743981,0.0239891206838239,5.91846818645957,0.226547969015088,5
"1359",1359,"Wegetsdamunnys",0.106118522368468,0.0202939148449354,4.58130446452174,0.224227617129247,1
"1360",1360,"Keota",0.0865504850195825,-0.00663888897910504,4.70208432089072,0.213669226216723,1
"1361",1361,"Little Big Risk",0.0698026821924245,-0.0655255392319244,5.53648071322602,0.14658420485137,6
"1362",1362,"Skywriting",0.0619552009966995,-0.032502857103708,3.66688226096143,0.209110092000634,4
"1363",1363,"Samaronti",0.1250348296529,-0.0153745200735247,3.51780681597677,0.160438259955125,4
"1364",1364,"You Tell Me",0.0947342375289993,-0.028337362034847,4.21560189847648,0.219884316816554,4
"1365",1365,"Laura's Patriot",0.0949553681062505,-0.00892616055751065,3.25409255916582,0.23216897018822,3
"1366",1366,"Rattlesnake Bite",0.112232879409419,-0.00116714177460784,3.76166064951974,0.21940631618906,4
"1367",1367,"Candy Boss",0.0902130502449284,-0.0259083938804013,3.113917097581,0.277546872029085,3
"1368",1368,"Prisoner's Dilemma",0.140299197941891,-0.0256336617159284,3.85523091405794,0.246602609865424,2
"1369",1369,"Gunboat Diplomacy",0.103300397491052,-0.0134525182259577,5.14876076912877,0.208722470539464,1
"1370",1370,"J J Jen",0.118200782036117,-0.0279535765678452,3.68101524543106,0.231064965453509,2
"1371",1371,"Andretta",0.139927641492232,-0.011033843227008,5.3227411348821,0.215456176271965,5
"1372",1372,"Tarallucci",0.128311393016322,-0.0164425000408757,8.70731028327025,0.215919847681154,5
"1373",1373,"Summer Fantasy",0.114549602412458,-0.033922445482915,4.39246359045243,0.235428780837075,2
"1374",1374,"Beautiful Lover",0.0996953126256495,0.0163442112750576,3.02585540244525,0.24169330339217,3
"1375",1375,"Makeme Dream",0.10204427537373,0.0231981524527364,5.13769460667971,0.250999244494255,1
"1376",1376,"Western Curl",0.104568794225232,0.0115590418513097,3.00756839462055,0.224430906524043,3
"1377",1377,"Style and Grace",0.0875848882418581,-0.00346080604594019,3.43517363350545,0.189855183428579,1
"1378",1378,"Multi Strategy",0.110180755858822,0.0157187804704151,2.94403026594552,0.214162547546103,3
"1379",1379,"Red Mule",0.116476884690786,-0.0289817687209582,4.03172351370273,0.210897734614318,4
"1380",1380,"Cube",0.161230393148146,-0.0364311746172877,3.52127393873503,0.236865191704067,7
"1381",1381,"Don Ciccio",0.140340231800307,-1.98463821874384e-05,3.88023993585039,0.218651892184709,9
"1382",1382,"Serengeti Cat",0.0714256790503977,-0.0353662817992628,3.10256051126735,0.18299966462947,3
"1383",1383,"Cairo Queen",0.106334132202368,-0.0109635702864329,3.95776332548141,0.188272095355887,4
"1384",1384,"My Galina",0.165949027032907,-0.0241238273607741,3.88419476234539,0.240642557217268,7
"1385",1385,"Bye Bye Nicky",0.130398555476239,-0.0390792577871074,5.65970643051695,0.241152728998706,5
"1386",1386,"Stylishly",0.201676684327246,-0.0204546141974665,3.56802797685565,0.203238709685406,7
"1387",1387,"Daddy's Melody",0.2025458200221,0.00292215817582391,3.65599216744429,0.231735270096186,7
"1388",1388,"Nymphesa (GER)",0.192886403300915,0.00302524936374481,3.85380028384638,0.213853400252722,7
"1389",1389,"Her Latest Film",0.201253489692484,-0.0053653585809804,3.67200348837729,0.216185840256307,7
"1390",1390,"Laquezza",0.153940065903059,-0.00905421296379592,3.51143990566041,0.20849760543336,2
"1391",1391,"Zandora",0.0875749481459708,-0.0209995870344441,4.08548145806099,0.193022834983126,1
"1392",1392,"Eloweasel",0.199925688026987,-0.0213383729974323,3.74828771107115,0.281515977597839,7
"1393",1393,"Jimi Bags",0.148224458265905,-0.0125227287302718,4.53154194764961,0.234428173238952,2
"1394",1394,"Helen's Tiger",0.145800279089387,-0.0193788537630755,4.06170031585952,0.203060271760817,2
"1395",1395,"Ardara Belle (FR)",0.1135262989723,-0.0649018089896695,4.27509171969287,0.233113247365109,2
"1396",1396,"Thomas Knight",0.0885356492676299,-0.0457279300264778,3.06746263211553,0.170216367119504,3
"1397",1397,"Chipolata (FR)",0.107220074036678,0.0149553446042634,3.86784445440565,0.241133394419159,4
"1398",1398,"War Cabinet",0.0955469428934549,0.0207098646437345,3.7857683706364,0.200654648246612,1
"1399",1399,"Violet Blue",0.0901574380248307,0.0186499010973193,3.8719960394396,0.221115115438908,1
"1400",1400,"Chiara Luna",0.122445123530615,0.0304644722783244,3.4849799931039,0.246782157536082,4
"1401",1401,"Nazay",0.127830848202518,-0.0272719070266953,3.64386723676328,0.249137436408014,2
"1402",1402,"Seattle Frost",0.125612219114837,-0.0392891347028489,3.62217626231796,0.228804289142458,2
"1403",1403,"State of Mine",0.110635002454163,-0.0371701834318823,3.53322431501354,0.199920674480734,2
"1404",1404,"Greek Alphabet",0.115243831375961,-0.00080567827099445,4.25877284617813,0.238769024941343,4
"1405",1405,"Harlan's Harmony",0.112096057615706,0.000924532148180405,4.41082752603745,0.166874651031058,1
"1406",1406,"Lemonist",0.109880306530851,0.0151888612083463,4.78127512822183,0.240033473187104,1
"1407",1407,"Ninety One Assault",0.107548296147196,0.0150087678926019,3.5311301734238,0.219804258006001,4
