"","horse_id","horse_name","median_total_strain","min_avg_strain","iqr_total_strain","min_total_strain","sd_avg_strain","cluster"
"1372",1372,"Tarallucci",-0.0722229363327651,-2.73792449668432,0.617984323523064,-27.3792449668432,1.94770887842999,1
"1373",1373,"Summer Fantasy",-0.0839801881131489,-4,0.658882894793174,-26.1968578123908,4.08394391523878,5
"1374",1374,"Beautiful Lover",-0.0140828501312434,-2.10812083909944,0.562020852858738,-12.6487250345966,2.52721796319388,2
"1375",1375,"Makeme Dream",0.00593733275474124,-2.09779166851794,0.635645076076584,-14.5881183012466,1.11046328149537,2
"1376",1376,"Western Curl",0.0289212130224165,-2.12368140423406,0.584579694707784,-12.7420884254044,2.4099788155126,6
"1377",1377,"Style and Grace",-0.0113320748918972,-2.26592717806792,0.490660179874057,-11.3265297381082,1.40361018215619,4
"1378",1378,"Multi Strategy",-0.0244476733748726,-3.50460292706807,0.354156033798089,-13.5931786916278,1.8753880621434,1
"1379",1379,"Red Mule",-0.105475840944551,-2.93338846026878,0.614364923062852,-23.4671076821502,3.53078773696837,1
"1380",1380,"Cube",-0.0940363364564246,-2.02616157799632,0.77141884380672,-18.2354542019669,3.18352983401575,2
"1381",1381,"Don Ciccio",-0.101735574521826,-2.65873826631956,0.638319229960124,-21.7515596324685,13.7587043023207,7
"1382",1382,"Serengeti Cat",-0.0879067620345757,-2.73466482359543,0.335973621855523,-16.4079889415726,4.70411264205451,2
"1383",1383,"Cairo Queen",-0.0902244582532011,-3.23101389818799,0.503203814932793,-27.9610855302352,3.95215489243367,1
"1384",1384,"My Galina",-0.0573817339143261,-4,0.634952945341536,-14.2224084544336,1.87473630862621,5
"1385",1385,"Bye Bye Nicky",-0.0750208207468839,-4,0.662748767688857,-25.4220377725574,3.64795977990036,5
"1386",1386,"Stylishly",-0.126411333233255,-2.27300617224147,0.4705236339122,-18.1840493779318,1.46332824767925,3
"1387",1387,"Daddy's Melody",-0.126591709840794,-2.16234468193899,0.404271895896724,-17.2987574555119,2.0908410379285,3
"1388",1388,"Nymphesa (GER)",-0.0505320226911111,-1.73301864182837,0.430657145975597,-13.864149134627,0.802267793009366,3
"1389",1389,"Her Latest Film",-0.123317134375165,-1.68385929192215,0.354465948254382,-13.4708743353772,3.14253078143078,3
"1390",1390,"Laquezza",-0.109326361480367,-4,0.523638834326115,-23.3166355069338,5.4336095998636,5
"1391",1391,"Zandora",-0.0813866695347792,-4,0.55952799821315,-19.4147868135195,3.28518524466631,5
"1392",1392,"Eloweasel",0.0160187920881701,-2.06564311412434,0.553409477968389,-16.5251449129947,1.27310732856621,8
"1393",1393,"Jimi Bags",-0.151072374523447,-3.68866455612902,0.797855898056031,-22.1319873367741,4.77248569618852,7
"1394",1394,"Helen's Tiger",-0.0127033899123497,-4,0.509900729420052,-16.4680355451856,1.27223434333577,5
"1395",1395,"Ardara Belle (FR)",-0.0958000038012799,-4,0.69127332283555,-29.6380645973826,4.99285380882095,5
"1396",1396,"Thomas Knight",-0.0920423779492191,-2.26812718035245,0.714701444795026,-15.8768902624672,2.0560409266235,3
"1397",1397,"Chipolata (FR)",-0.0243091043455321,-2.7761041984087,0.480149309580856,-10.1575668476892,1.71921781101428,1
"1398",1398,"War Cabinet",0.0149528060350251,-3.03902602507731,0.520959575464131,-19.0025898951732,3.09481996486578,8
"1399",1399,"Violet Blue",0.0205614559790634,-4,0.502350799089592,-16.7947726665584,1.27933218959707,5
"1400",1400,"Chiara Luna",0.0377148111483022,-2.95637194291657,0.514334904392546,-11.8254877716663,1.9550561123996,8
"1401",1401,"Nazay",-0.122961001115707,-4,0.749709091164166,-31.909569374806,2.15209472962845,5
"1402",1402,"Seattle Frost",-0.0483190344765828,-4,0.755327913090074,-25.1657464709407,1.58909759795715,5
"1403",1403,"State of Mine",-0.0602297951867953,-2.38535871550225,0.328274038987809,-11.6895473976822,3.47613219162893,4
"1404",1404,"Greek Alphabet",0.0315520560356222,-3.29125295272097,0.520987649787223,-10.8678814373745,2.81427761186268,8
"1405",1405,"Harlan's Harmony",0.0357276994453278,-2.92304480989961,0.432669067914095,-18.3089151027978,1.45303532042747,8
"1406",1406,"Lemonist",0.0249572192205032,-2.99663942573796,0.550441626075359,-17.9798365544277,2.0785323995689,8
"1407",1407,"Ninety One Assault",0.0164205241804865,-2.35617964025148,0.550511526471889,-16.4932574817604,2.1217212146439,8
"1408",1408,"Prioritize",-0.0263937590067075,-4,0.436233414683907,-16.1123088977902,2.16797999186646,5
"1409",1409,"Valmont",-0.109313735517591,-2.66108706095814,0.744627135698364,-22.394411047156,3.73659538644039,4
"1410",1410,"Danzante",-0.0559392800466232,-2.03600173177075,0.616823846485329,-20.3600173177075,1.64799400278531,4
"1411",1411,"Sounds Good",-0.0324103546282136,-2.73708516862578,0.465052926116827,-23.8574282025302,2.76271262595441,8
"1412",1412,"Freudnme",-0.137870190576411,-2.8152438443603,0.456567790718057,-25.3371945992427,2.40011993561549,4
"1413",1413,"Bears Mafia",-0.0532626689119715,-2.78371962587257,0.563622763410205,-25.0534766328531,3.34875339306526,8
"1414",1414,"My Primo",-0.0257409977387066,-3.04861948104478,0.516684730477373,-24.513740262231,2.43419418361098,8
"1415",1415,"Mr. Mims",-0.22953750857472,-2.75088109653946,0.472342103299632,-24.7579298688551,4.11555115032997,3
"1416",1416,"El Hermano",-0.101708160986331,-4,0.703912078116414,-31.7506961440918,5.97225217485057,5
"1417",1417,"Wantagh Queen",-0.0459850899266309,-3.08340641461005,0.598283781454034,-22.5875705662002,2.24824151710211,1
"1418",1418,"Merlins Muse",-0.0386198512513173,-2.45585328916943,0.699137605700973,-22.1026796025249,5.12498998324339,6
"1419",1419,"Barrel of Destiny",-0.00013693379859976,-2.49734439503662,0.770980644838996,-24.9734439503662,1.87297138939868,8
"1420",1420,"Tiz a Kitten",-0.0300097456235806,-2.59378019205806,0.819137337793395,-23.3440217285226,2.90283767929926,2
"1421",1421,"Fast Getaway",-0.00314850586820136,-2.1247389584016,0.660337889448158,-17.9569044091176,1.45828674347887,2
"1422",1422,"Grand Banks",-0.0488846234416987,-4,0.602198574803889,-26.2819132786569,3.39155023990938,5
"1423",1423,"Handle With Care",-0.0894493889396639,-3.47281343055467,0.532785185871058,-38.7179030940822,4.2549685564051,8
"1424",1424,"Middle Out",-0.0544566034077503,-2.16789750421268,0.628657476755979,-19.5110775379141,1.69496217282728,4
"1425",1425,"Timber Ghost",-0.0187528894193432,-2.38001747943554,0.454262708597764,-9.52006991774214,1.39127394824913,4
"1426",1426,"Driven to Compete",0.0114824627560016,-4,0.634521610788222,-10.1418184315727,1.19981708495464,5
"1427",1427,"Ash n' Em",-0.0692412804464819,-3.04115829104941,0.331687949134061,-15.205791455247,4.31417986574964,8
"1428",1428,"Awe Honey",-0.125059330867332,-4,0.545366068063313,-22.9330324614949,7.08936799200373,5
"1429",1429,"Regally Irish",-0.116965940899721,-4,0.458592502296954,-18.1715411982043,4.97959429646602,5
"1430",1430,"Skole",-0.0683577086265958,-2.04508844337981,0.446324534083588,-8.18035377351924,2.25923108648447,3
"1431",1431,"Mount Travers",-0.0596488416752092,-2.42367482311543,0.509460338878332,-9.69469929246171,2.1404300799836,4
"1432",1432,"Wonder Stone",-0.192199952844776,-4,0.487759918886019,-14.0410684014187,5.78455863845773,5
"1433",1433,"Morgantown",-0.0923419660417295,-2.98030957957765,0.600082765152128,-23.8424766366212,3.84082684263721,1
"1434",1434,"Sider On Da Mound",-0.0784414777080956,-4,0.308310719592013,-28.5209614211929,8.79219562205936,6
"1435",1435,"Nisha",-0.160655049068316,-3.18927485005723,0.48444607980562,-19.1356491003434,3.99550100508024,4
"1436",1436,"Karen's Gem",-0.0811022098964857,-2.87832323319685,0.34545945033857,-14.1528324869301,5.73285265024677,2
"1437",1437,"Chorus Line",-0.17023046213048,-4,0.554442434010649,-19.2981924717868,4.90967220275897,5
"1438",1438,"Newly Minted",-0.128175531096472,-3.52281369648217,0.553446926417323,-26.6871130155717,4.25592236703618,1
"1439",1439,"Bank Examiner",-0.125712362847601,-2.79410086608709,0.515160822540178,-18.8891657634473,4.82533802675128,4
"1440",1440,"Doll",-0.103991993078112,-2.67304066243676,0.579066855565976,-22.2553111000953,2.68276091984918,4
"1441",1441,"Singular Sensation",-0.0573812069759501,-2.8770186529087,0.52004820183983,-19.9338272517551,2.68817245994953,1
"1442",1442,"Chillinwithfriends",-0.0763658788173688,-3.29584630328836,0.495051949447559,-18.3317460213551,4.20449084313457,1
"1443",1443,"Very Stable Genius",-0.170526239097313,-3.16681793724373,0.538356613613368,-22.1677255607061,4.8927193143043,4
"1444",1444,"Funny Money Honey",-0.0739131152962881,-2.91009713089406,0.654925419943459,-28.7302862492526,2.724013330538,1
"1445",1445,"Lady Love",-0.0462911954914072,-4,0.56640157692781,-22.5665652818595,4.96215070660859,5
"1446",1446,"Tropical Joy",-0.173939522382122,-4,0.652223492596797,-17.9936515768614,5.70180992585247,5
"1447",1447,"Another Broad",-0.0210805974458298,-3.04333925639249,0.448302667905457,-12.1228369296346,1.99902934342949,1
"1448",1448,"My Miss Lilly",0.00274686104456044,-1.83853975246626,0.404991122419019,-9.19269876233132,1.88664068041584,2
"1449",1449,"Adios Amigos",-0.0510927214175002,-2.27526540562302,0.606625494056858,-19.9099516340709,1.91389528704587,4
"1450",1450,"The Grand Canal",-0.0762415083675847,-2.86279707321413,0.543989065073992,-16.2074818028604,1.72080071918366,4
"1451",1451,"Fort Worth",-0.0837101278917618,-3.32034814524971,0.264692298474217,-16.6017407262486,6.56279236729674,8
"1452",1452,"Ruvies in Time",-0.123591928148735,-2.72429434968278,0.500139651706389,-15.963961771468,3.04195317516715,4
"1453",1453,"Fifty Five",0.00898614767742806,-2.27421650798536,0.574321517349404,-11.3421575444925,1.74664763631161,8
"1454",1454,"Conquest Hardcandy",-0.0311267248743837,-2.72385762238732,0.604744248886027,-19.4244585779468,3.71262038107931,8
"1455",1455,"Coffee Crush",-0.0508514396340581,-3.27596765658115,0.473190450655515,-16.3798382829057,4.07789576711769,8
"1456",1456,"Thais (FR)",-0.00171365125537808,-4,0.480145445012321,-21.0533173942073,3.79317632398035,5
"1457",1457,"Front Run the Fed",-0.0510967904191432,-3.3101863085722,0.629799270799506,-16.550931542861,2.56606072508975,1
"1458",1458,"Wild Medagliad'oro",-0.0296542105467907,-1.94990905294637,0.667275036442079,-11.6994543176782,1.15485719585407,4
"1459",1459,"Point of Humor",-0.060696091493525,-3.24900150611305,0.530972828175331,-22.7430105427914,2.88106413563283,1
"1460",1460,"Duncastle",-0.0747039093172495,-2.9059830355279,0.505710964933889,-22.1610332646581,3.1784879263939,1
"1461",1461,"Northern Haze",-0.0593947841573663,-3.39234062612692,0.599357580996962,-22.3933286283446,3.00399756665965,1
"1462",1462,"Mass Appeal",-0.127627115267091,-4,0.416458388936468,-16.7954604016107,4.10365286047786,5
"1463",1463,"The Right Path",-0.0177248328034326,-1.4930547026514,0.579765101771985,-7.46527351325699,3.87342296289985,6
"1464",1464,"Standard Deviation",-0.0284259856565661,-1.81931742076738,0.608281674741877,-12.0903379638154,1.93648468491359,2
"1465",1465,"Back to Back",-0.0420364528632466,-1.57537125555553,0.733425617985761,-7.87685627777767,1.58695631292997,3
"1466",1466,"Mr. Vincent",-0.0482719463527936,-4,0.695055797928169,-31.7598635444832,2.59276013588916,5
"1467",1467,"Lorri's Candy",-0.0604174986772454,-2.67549204484942,0.750780430078366,-25.5813254985075,2.40444226929142,2
"1468",1468,"Eyeinthesky",-0.06044809349353,-4,0.635972818452666,-16.3663563281253,1.74166942146643,5
"1469",1469,"Fashion Faux Pas",-0.0753167016705473,-2.10130540050137,0.42841006941566,-12.6078324030082,1.19746593493251,3
"1470",1470,"Mae Never No (IRE)",-0.0559420839109343,-1.76231518491748,0.364356933427972,-10.5738911095049,1.03133681146857,3
"1471",1471,"Golconda (FR)",-0.0461365050284849,-4,0.56296680054133,-20.9040195422817,3.30272378423409,5
"1472",1472,"Queen of Bermuda (IRE)",-0.0194449041685825,-2.66399509141421,0.482987287205298,-18.6479656398995,1.27148559268951,1
"1473",1473,"Riendo",-0.0150323158794041,-2.35393194040069,0.665744049341378,-21.1853874636062,2.22190097612453,8
"1474",1474,"Impazible Odds",-0.0299887915366686,-3.0399380919757,0.553517585932509,-25.1766481834808,2.71303693376406,8
"1475",1475,"Fleet Admiral",-0.0382884863355612,-4,0.732963779385441,-25.485692991787,2.02699869431666,5
"1476",1476,"Mo Mystery",-0.156165251474664,-2.78839149207831,0.553570040482944,-13.9419574603916,3.88647110402914,3
"1477",1477,"Micromillion",-0.143481418544613,-2.96528352625224,0.554744178188615,-14.8264176312612,3.09546825828239,4
"1478",1478,"Tesorina",-0.0644165920243911,-2.5661524444818,0.484017475789391,-12.830762222409,2.23430842319948,4
"1479",1479,"Lady Fatima",-0.111707614136521,-4,0.491120774908376,-22.3135717508015,4.1454990133178,5
"1480",1480,"No Sugar No Cream",-0.0753701943329487,-2.34308680530702,0.651360804324603,-11.7154340265351,2.44664130827346,4
"1481",1481,"Lil Morning Star",-0.117748347884061,-4,0.491210196411493,-21.3052145497453,3.72195947805928,5
"1482",1482,"Preternatural",-0.0482327392569832,-3.348851212457,0.512163946690905,-20.093107274742,2.41548100187873,1
"1483",1483,"Milvado",-0.025108422306028,-3.70463574246533,0.674235209218569,-22.227814454792,6.11542124195006,6
"1484",1484,"Go Poke the Bear",0.03624660528074,-2.92392753805582,0.643191023774357,-20.4674927663908,1.7132318092303,8
"1485",1485,"Honorable Hero",-0.00492270270428509,-2.82690722919797,0.68380183880726,-25.0034013523947,1.87187025478636,8
"1486",1486,"Traffic Stop",0.0320687376695545,-2.27175804948216,0.598990357893488,-13.6305482968929,1.52832619556313,8
"1487",1487,"False Info",0.017405915459545,-3.58083425263855,0.660743205338731,-23.8380113851099,4.52610085607681,6
"1488",1488,"Don Polo",-0.125320464583607,-4,0.486260181920911,-21.0388913774114,4.58868073632719,5
"1489",1489,"Double Medal",-0.203534527179249,-2.91956780227861,0.484977750532172,-17.5174068136717,3.15473248032064,3
"1490",1490,"Avocado",-0.088849742889131,-3.56609507538159,0.313780836162472,-14.2643803015264,6.50551587569967,8
"1491",1491,"Candy for All",-0.0808054290594103,-2.59668144454589,0.578141949264665,-15.5800886672754,1.71084316666628,4
"1492",1492,"Cashmere Woods",-0.0202969839522446,-3.11967937732449,0.341951943797677,-18.7180762639469,2.0508924683326,8
"1493",1493,"Finance Reform",-0.0928892338581014,-4,0.403793009767524,-16.8849097649348,3.28834517366829,5
"1494",1494,"Hoard",-0.0561101636147828,-3.45920968944466,0.423691688272974,-19.6809362003862,3.81075275430881,8
"1495",1495,"Psychic Energy",-0.0451811675728111,-3.02078750214088,0.604977037022122,-24.166300017127,2.34329681437458,1
"1496",1496,"Outrageous Bet",-0.00276726582572138,-4,0.638755218944523,-26.4466747212131,1.73081199044879,5
"1497",1497,"Shiraz",-0.0413061407036831,-4,0.608741718082266,-19.4168655496339,1.85252941684393,5
"1498",1498,"We Should Talk",-0.0362443859734162,-4,0.609776041049508,-19.3459673500606,2.29681492946281,5
"1499",1499,"The Crocheron Kid",-0.00822881499789232,-4,0.539825590437762,-14.8646088391235,2.73733092956622,5
"1500",1500,"Catch a Cab",0.00932845146043208,-4,0.62284668127741,-20.2414615788288,1.29603687958301,5
"1501",1501,"Abounding Joy",-0.0673904975461968,-2.55976223034081,0.268380597899192,-12.7988111517041,1.76515848064084,4
"1502",1502,"Posse Needed",-0.0309651827301662,-4,0.467402147590268,-18.39215084723,17.9827628919658,9
"1503",1503,"Mom's Kisses",-0.072087547842754,-2.75545415007178,0.703500864474918,-27.5545415007178,1.97665878071346,1
"1504",1504,"Taniell's Candy",-0.172015144928671,-2.44183785852986,0.609847721194818,-22.4095616259142,2.83192253801474,3
"1505",1505,"Smart Throb",-0.0514501194085481,-1.71774650813016,0.682911255728489,-18.8952115894318,1.15796739493189,4
"1506",1506,"Can U Handle This",-0.101112155184623,-4,0.478731395056704,-25.8061304010228,2.59981070727258,5
"1507",1507,"Queen Kahen",-0.0882469127192422,-3.28167308366008,0.513905635415596,-29.5350577529407,3.34732624839713,1
"1508",1508,"Simply Fast",-0.0546793750361478,-2.91323390270192,0.266152815992744,-12.1798854848089,5.51742661539545,8
"1509",1509,"County Court",0.0247565921762687,-2.64276820680267,0.415202819955314,-13.2138410340133,1.9514700514936,8
"1510",1510,"Snake Oil Charlie",-0.11450641469052,-4,0.531924115341589,-25.0715217035678,5.76109058772784,5
"1511",1511,"Letterman",0.00126231683102935,-2.48028798949953,0.618371748076935,-24.4968975970508,3.0466503119166,8
"1512",1512,"Field Patrol",0.0266826527826076,-2.83801288878298,0.54461549054193,-16.004660444999,1.10913722956102,8
"1513",1513,"Wicked Trick",-0.0342546081341362,-2.90925485248848,0.547863129208914,-26.1809817942207,2.92598581310876,8
"1514",1514,"Dreammaster",-0.0706643898776945,-3.28031014430658,0.447149745718686,-22.9621710101461,4.23440640602439,8
"1515",1515,"Awesome Ammo",-0.0602672852690172,-1.67494811699274,0.417169758482815,-11.7246368189492,1.42791124088986,3
"1516",1516,"Wicked Grin",-0.0709802799810515,-2.56221915601595,0.672020794297184,-21.8757980377809,2.87039636367435,2
"1517",1517,"Qian B C",-0.0824908518102097,-2.97448940438776,0.680580360006916,-22.3998883729091,2.96457207235877,1
"1518",1518,"Elektronic",-0.0790462790684831,-4,0.677834499246314,-23.3536643206372,2.68444337442325,5
"1519",1519,"Scotty Brown",-0.0270300479501244,-2.06524487854658,0.43490132836774,-14.456714149826,4.16477611587553,2
"1520",1520,"Moo Lah",-0.0544054436824487,-4,0.642964460911843,-29.4927088124626,3.08348584500371,5
"1521",1521,"Jack the Cat",-0.0712638011036716,-3.57881218583256,0.698720091794735,-32.209309672493,4.2358347540419,8
"1522",1522,"Long Haul Bay",-0.0330877016299874,-2.06583675935868,0.512072544649023,-8.26334703743472,5.93389790418283,6
"1523",1523,"Hudson Overpass",-0.034133529797744,-4,0.685459668141909,-23.5177281841602,2.84136996113241,5
"1524",1524,"Fortune Smiles",-0.101639521921239,-2.75123472849637,0.664835191074374,-22.009877827971,2.56985695625051,4
"1525",1525,"Maven",-0.124475663767384,-2.56528403477087,0.307825549348045,-12.8264201738543,11.5527492831071,7
"1526",1526,"Lebda",-0.133840556002162,-4,0.55808558692208,-28.924452233888,7.56703036392032,5
"1527",1527,"Analyze Your Risk",-0.095527135381807,-2.08370384365173,0.240488152759077,-10.4185192182587,3.66076337653215,3
"1528",1528,"Women Not Easy",-0.149375811772308,-2.87819043216837,0.374494443289511,-14.3909521608418,3.4249492250709,3
"1529",1529,"Managing Risk",-0.05185074183565,-2.94886501806737,0.484571398059458,-20.2169587651321,2.39186213460859,1
"1530",1530,"Dotdotdash",-0.158895568446786,-4,0.26448656106003,-19.4669108393112,4.75869949274509,5
"1531",1531,"Feel Glorious (GB)",-0.016476646241559,-3.00823750916316,0.523197869688406,-17.1235889493155,1.67667975840956,1
"1532",1532,"Blowout (GB)",-0.0287060096341058,-3.09302774553663,0.454727643534281,-15.4651387276831,1.76020761721703,1
"1533",1533,"La Feve (FR)",0.00172606168226342,-2.55275227676651,0.427933126668176,-10.2110091070661,1.59013574045193,8
"1534",1534,"Aunt Hattie (IRE)",0.0220361682196697,-1.93306576093152,0.426192254846801,-7.73226304372607,1.49919162316798,8
"1535",1535,"Her Royal Highness",-0.00303767244130193,-4,0.426524249216709,-9.4439862011199,1.44354894185992,5
"1536",1536,"Our Super Nova",-0.0209467317242915,-2.22225208320555,0.449956711660958,-22.2225208320555,2.44201292615306,8
"1537",1537,"Sunshine Gal",-0.0737355611341631,-4,0.603714169722854,-23.2664278083608,3.02812974059988,5
"1538",1538,"Wish Upon",0.00453351032862613,-2.15022991867135,0.626365367843572,-22.9134396187728,1.7133337860418,8
"1539",1539,"Classic Lady",-0.0434688168496555,-3.22983793501996,0.575279706935757,-35.5282172852196,2.58583998565698,8
"1540",1540,"Shady Shady Shady",-0.104400214734331,-1.95165643116259,0.443404827037336,-21.4682207427885,3.69839743181698,3
"1541",1541,"Pound Note",-0.0538445560862534,-1.91093029345724,0.424330304439032,-21.0202332280296,1.23972799810855,4
"1542",1542,"Codrington",-0.0320968584938005,-2.55944674093099,0.465107648180141,-25.4103908523204,1.94229956849316,8
"1543",1543,"Adorable Song",-0.0933665272351764,-2.39501085233528,0.373138803271372,-26.3451193756881,1.92307769878319,4
"1544",1544,"Shareholder Value",-0.0983500630036768,-3.47784719326685,0.337836813790206,-19.776532954311,6.53403369255963,8
"1545",1545,"Believe in Luck",-0.166500457915585,-4,0.156869507681306,-21.3415458820151,15.8802314945705,7
"1546",1546,"Spectrolite",-0.0274153491532188,-3.10042770781405,0.693706959629923,-27.9038493703265,2.69276400320229,8
"1547",1547,"Spring to the Sky",-0.0569944257249601,-4,0.517185636804966,-17.2404838099268,1.49807673378565,5
"1548",1548,"Nice Tune",-0.0252590513525966,-2.82411995675656,0.395905111693126,-16.9447197405394,2.4398352885946,8
"1549",1549,"Compagno",-0.064852377320314,-2.67318178935051,0.54973969676269,-17.2005559232061,1.93016116079492,4
"1550",1550,"The Postmaster",-0.0664845462103236,-2.28289192173901,0.79250472497638,-20.5460272956511,1.70723319182811,4
"1551",1551,"Uncle Curly",-0.0106201134991669,-2.38362934889755,0.714513206290865,-26.219922837873,1.75618502828675,8
"1552",1552,"Quick Charge",-0.0187673597700586,-2.97380760568806,0.701375938145721,-32.7118836625687,1.63137160137029,8
"1553",1553,"Cause for Applause",-0.0790072852102355,-3.25266535043685,0.635149425852508,-24.0523653414755,1.98098049023098,1
"1554",1554,"Zechariah",0.00483281128043567,-2.08824460341712,0.55599513321951,-22.9706906375883,2.36918955826261,8
"1555",1555,"Determined One",0.0445565203237576,-3.0518320179536,0.829344527898527,-27.4664881615824,3.32451907136008,6
"1556",1556,"Big Bella Brown",-0.00703654948259234,-1.43430417232038,0.491925076514568,-5.73721668928152,1.31084282271956,2
"1557",1557,"River Echo (GB)",-0.141781437529052,-4,0.227186036113703,-13.0733293998425,3.94862907979881,5
"1558",1558,"Internet of Things",-0.082412975791488,-4,0.710169936819053,-17.1410811852422,4.43933531220398,5
"1559",1559,"Sporting Art",-0.0867197664366219,-4,0.608420001763059,-23.7090035976626,4.44641819535965,5
"1560",1560,"Time Expired",-0.0341827408549021,-4,0.589405984257489,-30.1849129766541,2.26943186102802,5
"1561",1561,"Candygram",-0.062475759080726,-4,0.425635062991504,-25.3017894814469,3.19183300548974,5
"1562",1562,"King Cause",-0.0424594616089443,-3.39410270936943,0.574860965549371,-18.396236397831,2.31469443852023,1
"1563",1563,"Blame the Thief",-0.0373485152418963,-4,0.557050208344775,-23.0101494068968,3.15938293477316,5
"1564",1564,"Clint Maroon (GB)",-0.0172981852812506,-2.95274673560713,0.559474560735356,-15.3208569194784,1.48483695133231,1
"1565",1565,"Forty Under",0.0201564732347265,-2.66685574967931,0.446123079721201,-10.6674229987172,0.876989817584516,1
"1566",1566,"Empire of War",-0.0215954406411409,-1.51175237185283,0.396128639948766,-6.04700948741132,2.25643042972481,2
"1567",1567,"Five Star General",-0.0109045105866042,-2.14989383483411,0.371363880818677,-6.62775175364848,0.892491372851186,4
"1568",1568,"Minsky Moment",-0.0310059044759721,-4,0.552219354355486,-13.8340246124937,4.03936373808332,5
"1569",1569,"Lutsky",-0.0870262101079176,-2.69039372038962,0.560087268369838,-20.7710519253822,3.66055948592732,1
"1570",1570,"Bangle Gal",-0.0660588929633982,-3.58337418939093,0.647132341432865,-19.3091077625435,3.1075195592944,1
"1571",1571,"Bankit",-0.107620025631812,-2.28791410478812,0.667530312423925,-18.303312838305,4.41041805837937,2
"1572",1572,"Eight Oaks",-0.0880566009679623,-2.69065797053472,0.580804732277035,-16.1439478232083,2.82008874908924,4
"1573",1573,"Smokin Princess",-0.0909086014107615,-2.51436460377791,0.601297513269016,-15.0861876226674,3.58735638268558,4
"1574",1574,"Stunning Munnings",-0.150284334383706,-2.98881775335857,0.761448883270593,-32.8769952869443,5.39905485839945,2
"1575",1575,"Jen's Battle",-0.106255264223575,-3.42358973701238,0.713766058126596,-32.5843372735336,4.81041950753266,2
"1576",1576,"Kit Kat Katie",-0.183568800163532,-4,0.620888678559945,-27.2040669996908,9.36076932674615,7
"1577",1577,"Miss Liana",-0.0993799248607123,-3.05721323056669,0.442286720376668,-12.2288529222668,3.35673908488319,4
"1578",1578,"Winning Melody",-0.0994236900289126,-1.9950509724661,1.11006933357544,-21.9455606971271,2.82006153503496,7
"1579",1579,"Empress Luciana",-0.140567119962721,-2.13426098976931,0.535289436802308,-23.0761866693536,3.09732724401797,3
"1580",1580,"Big Red Girl",-0.136155924229906,-2.83118588621833,0.637864689863557,-25.4806729759649,4.22394490009157,4
"1581",1581,"Crack of Dawn",-0.0425458792200495,-2.98405287200326,1.05006223676113,-25.5228712000235,5.0038990724146,6
"1582",1582,"My Candy Girl",-0.0393724441327095,-2.55430339382041,0.776252165136247,-28.0973373320245,5.68930673939132,6
"1583",1583,"Pazyarmonia",-0.349972879320576,-2.92851459485271,0.811863896053784,-32.2136605433798,7.77153472188694,9
"1584",1584,"Roma Carpe",-0.126160057721699,-4,0.767165764582315,-32.4524275579054,4.75399192408497,5
"1585",1585,"Felony Melanie",-0.361053198361331,-4,0.502993663606503,-42.433487379302,19.8249034203,9
"1586",1586,"Prairie Fire",-0.0698639854249431,-3.2304685709094,0.761198069334081,-32.304685709094,2.49972337246259,1
"1587",1587,"Heaven's Humor",0.0350567301571458,-3.00654051111385,0.55255202779583,-15.0327025555692,2.85437449809766,8
"1588",1588,"Later Cat",-0.072680046206717,-4,0.55799701976782,-22.271896677841,3.82190626028375,5
"1589",1589,"Implied Volatility",-0.00829300954879064,-2.55545294271524,0.672913696715344,-18.9374406403943,2.55252650771628,8
"1590",1590,"Brown Eyed Boy",-0.028271081912649,-2.11331903575672,0.565581756015341,-14.7932332502971,3.26835426627989,2
"1591",1591,"Champagne Chills",-0.120265149448195,-4,0.56028220952839,-26.2035043451615,5.32071542843262,5
"1592",1592,"Paynter's Prize",-0.0631877554955105,-3.15584012000013,0.603223255933086,-28.4025610800011,2.90959833952739,1
"1593",1593,"Makin' Out",-0.0673992630760661,-2.52698602664023,0.646573589776072,-15.7959404362307,1.94303431938807,4
"1594",1594,"Holmdel Park",-0.0608785510615491,-3.27411494931499,0.608234898550995,-19.64468969589,3.30874138773034,1
"1595",1595,"Aubrey Tate",-0.131166157361315,-2.83507224548683,0.648231982046786,-25.5156502093815,3.20606307362937,4
"1596",1596,"Chouchou de Boo",-0.129760851042781,-2.33197464605121,0.563206436799472,-16.1330697549726,2.84649150986774,3
"1597",1597,"Desbordes",-0.12122563865947,-3.52752037896414,0.531662510444481,-35.2752037896414,3.62219164745577,1
"1598",1598,"Fractorzation",-0.139828064174211,-4,0.614191444340738,-22.9379536174911,4.53102291731746,5
"1599",1599,"Queentigua",-0.13743192909921,-4,0.647201817757221,-35.5884632995198,4.12283438951515,5
"1600",1600,"Dream Chasing",-0.135707842209034,-4,0.521748025978187,-18.5264667627921,3.10209590694223,5
"1601",1601,"My Bronx Tail",-0.114182217580113,-3.14873428655568,0.561051880088518,-22.0411400058898,3.36861762010314,4
"1602",1602,"Kodiak Katie",-0.0533686063167651,-2.15186386797509,0.970269856282127,-10.7593193398754,6.06545876135081,7
"1603",1603,"Canteen",-0.07990360657606,-3.42545914242221,0.771707737373674,-20.5527548545333,4.45265932274572,1
"1604",1604,"Smooth With a Kick",-0.067707143440074,-3.38230537478629,0.574225736200086,-20.2938322487177,4.22642132776403,1
"1605",1605,"Hollywood Glory",-0.0237973651078777,-4,0.612721184942964,-23.0810586594916,2.95919715272889,5
