"","horse_id","horse_name","sd_avg_strain","sd_total_strain","range_acceleration","max_acceleration","iqr_speed","max_avg_strain","iqr_acceleration","iqr_total_strain","mean_acceleration","min_speed","mean_speed","median_speed","min_total_strain","min_avg_strain","median_acceleration","iqr_avg_strain","median_avg_strain","cluster"
"1477",1477,"Micromillion",3.09546825828239,15.477218693498,3.73607362420377,3.01937246103435,2.09141349800403,29.9347050663626,0.266859925721058,0.554744178188615,0.165633583584277,3.46862760044865,16.9280527150077,17.2431344556932,-14.8264176312612,-2.96528352625224,-0.0237467130207736,0.110948835637723,-0.0286962837089225,8
"1478",1478,"Tesorina",2.23430842319948,11.1715518249894,3.82386692216648,3.42416346486155,2.54951773892189,17.4815716650193,0.32719408872509,0.484017475789391,0.183884620581292,3.17431434000605,16.522736383974,17.4912401116303,-12.830762222409,-2.5661524444818,-0.0956263802639038,0.0968034951578782,-0.0128833184048782,8
"1479",1479,"Lady Fatima",4.1454990133178,27.3609274258411,3.75586340818173,3.26313555658978,1.63566552333252,50.2776785514547,0.238640991903361,0.491120774908376,0.148015514662794,3.526697702834,16.6856497216492,17.0392146330129,-22.3135717508015,-4,-0.0111888260662706,0.0749059383990717,-0.0185529176504214,8
"1480",1480,"No Sugar No Cream",2.44664130827346,12.2320812496494,3.6512775286039,3.21690650559174,2.56645246057867,30.7860810284094,0.307133367942764,0.651360804324603,0.191754135975444,2.90194855036495,16.3204702742694,17.6015249710715,-11.7154340265351,-2.34308680530702,-0.0467214772949328,0.13355644211745,-0.0150740388665897,8
"1481",1481,"Lil Morning Star",3.72195947805928,22.5840801338847,3.8730203848277,3.07340339560483,2.54254700763458,49.739154667392,0.220887810417963,0.491210196411493,0.102751852181626,3.85039365757894,16.450367672035,16.6908459787196,-21.3052145497453,-4,-0.0341491870595468,0.0779566115306742,-0.0185854048767192,6
"1482",1482,"Preternatural",2.41548100187873,13.27798970202,3.12596385022622,2.77436054913692,1.88994301340183,40.7934380015095,0.167839409490424,0.512163946690905,0.092684120139611,7.14919744285742,17.0249177060772,17.214197925747,-20.093107274742,-3.348851212457,-0.0353635767196978,0.0945672021350109,-0.00857202549743485,6
"1483",1483,"Milvado",6.11542124195006,36.6925274517004,3.03169412775676,2.45502597420458,5.14387691399703,64.3381167202567,0.260942225824148,0.674235209218569,0.0136452341785132,7.18318897138271,15.3638782397344,16.5130728815771,-22.227814454792,-3.70463574246533,-0.110937169369939,0.112372534869762,-0.00418473705100467,8
"1484",1484,"Go Poke the Bear",1.7132318092303,11.7397329880609,5.17025670710349,4.644333655337,0.896221473980027,28.1493992965676,0.200079952137589,0.643191023774357,0.128551250965478,1.83710513377859,16.8435046304635,17.2021904753339,-20.4674927663908,-2.92392753805582,0.0119004922186197,0.100442935622231,0.00602381240221956,6
"1485",1485,"Honorable Hero",1.87187025478636,14.1798872015226,4.21433502811974,3.51917430235349,0.866968450843551,20.6569798954582,0.224853645432358,0.68380183880726,0.10713422161992,1.70241058952798,16.96310254056,17.1935727776637,-25.0034013523947,-2.82690722919797,-0.0016942931422766,0.0941944362654524,-0.000722010150361556,6
"1486",1486,"Traffic Stop",1.52832619556313,10.102557797339,3.59890243981272,3.06027885035006,0.589889015612361,13.3889467718301,0.169243559618464,0.598990357893488,0.114565960570848,2.10124608179517,16.5968099669652,17.0885095195688,-13.6305482968929,-2.27175804948216,0.0104961221302354,0.0805903961985597,0.00433427501552613,6
"1487",1487,"False Info",4.52610085607681,30.041688032299,4.22261946314683,3.41666495851233,0.918644243038909,60.7264501283591,0.20946099003299,0.660743205338731,0.10747709193048,3.17274977672786,16.7249706420702,16.948351810124,-23.8380113851099,-3.58083425263855,0.00199445962369458,0.0884152216542005,0.00241722715268368,3
"1488",1488,"Don Polo",4.58868073632719,27.0695562149652,3.65865143515892,3.24238606855265,1.28307848704643,31.8192654737053,0.219149746438742,0.486260181920911,0.121782853883712,2.56416242295785,16.1669601846942,16.3470852438263,-21.0388913774114,-4,0.0228900517891412,0.0810433636534852,-0.0209902592819036,8
"1489",1489,"Double Medal",3.15473248032064,18.9283948819238,2.95814119791086,2.51932350102717,1.05114790428741,30.3786457525882,0.233944647425166,0.484977750532172,0.130080224186803,7.94791653128013,17.8576560453931,17.987164351152,-17.5174068136717,-2.91956780227861,0.00642533845326041,0.0808296250886953,-0.0339224211965415,8
"1490",1490,"Avocado",6.50551587569967,20.6198532359052,4.7750725555967,4.2298185462026,3.22460219972083,113.460469281656,0.189126053032144,0.313780836162472,0.0872694001482785,4.10914852200446,16.348024398052,16.9951422838561,-14.2643803015264,-3.56609507538159,-0.0601520229026688,0.0697114112562054,-0.0191015790592521,1
"1491",1491,"Candy for All",1.71084316666628,12.5086357378825,4.10152214762905,3.16652610197983,1.66801440688948,17.5911314375483,0.248249691256751,0.578141949264665,0.126627904600086,4.7588539264665,17.1301303614142,17.3351851026522,-15.5800886672754,-2.59668144454589,-0.0266920022670152,0.0760354878574174,-0.0116280552111784,6
"1492",1492,"Cashmere Woods",2.0508924683326,12.2938145365316,2.82590449734238,2.41906912563796,1.81646223615629,14.5904135504178,0.188244828414807,0.341951943797677,0.131274031368928,6.09596033539752,17.4534795689522,17.8941801789052,-18.7180762639469,-3.11967937732449,-0.0329519338477095,0.0581142380331148,-0.00338283065870743,6
"1493",1493,"Finance Reform",3.28834517366829,19.6591804942478,3.29519536180487,2.87419593341144,2.08767001375402,33.7846249506009,0.171098097390811,0.403793009767524,0.126023935409053,7.08898799373112,17.1393607066276,17.1840813586889,-16.8849097649348,-4,-0.0445344352616933,0.0678994975409249,-0.0154815389763502,8
"1494",1494,"Hoard",3.81075275430881,22.8263356673018,3.30026925669799,2.91695032196771,1.88596604931986,25.2485209743511,0.148543331338324,0.423691688272974,0.0962163756509845,4.4812618550321,16.5337569362565,16.8792893994426,-19.6809362003862,-3.45920968944466,-0.0162105949866537,0.0720805962608331,-0.00935169393579714,8
"1495",1495,"Psychic Energy",2.34329681437458,17.3933347792683,3.79618239983482,3.2856924635339,1.61888326805644,23.4143898799798,0.223954255422218,0.604977037022122,0.131311007014852,2.87496388029302,17.4022143956785,17.7191355104518,-24.166300017127,-3.02078750214088,-0.0244984969737195,0.0836031986358519,-0.00551225017138207,6
"1496",1496,"Outrageous Bet",1.73081199044879,13.102342262705,5.74036752015834,3.78401951329445,1.05511044504187,20.7130744516325,0.230307630842134,0.638755218944523,0.138621994795623,3.84963940354125,17.5586897806526,17.9682699109699,-26.4466747212131,-4,-0.000389861398810846,0.0851491252185212,-0.00039532368938877,3
"1497",1497,"Shiraz",1.85252941684393,12.3328589599511,4.36638823986493,3.77688803359931,1.309559928612,25.5542646265876,0.243963572073784,0.608741718082266,0.145379746920882,2.92993228095506,17.6654256416328,17.9410995771931,-19.4168655496339,-4,-0.0134115202377119,0.0897781365031921,-0.00583251301849368,6
"1498",1498,"We Should Talk",2.29681492946281,14.6811517013653,3.94735881743239,3.35191210695557,1.23101343544529,59.8299239281727,0.227296220985256,0.609776041049508,0.132105723830929,3.10614634334308,17.2159994686871,17.5493284064928,-19.3459673500606,-4,-0.0059106176567063,0.0925130672100038,-0.0055518520976307,3
"1499",1499,"The Crocheron Kid",2.73733092956622,14.2831095988809,4.00210745731074,3.08635277811803,1.20472897102137,69.1644702279616,0.194408958244195,0.539825590437762,0.105012007807215,3.80990021368733,16.9747232165335,17.2519408836674,-14.8646088391235,-4,-0.0225275568943791,0.0894695913029254,-0.00146127388624481,3
"1500",1500,"Catch a Cab",1.29603687958301,9.97465000259691,4.05910746307763,3.34632821403938,1.10233835412733,14.1383638011342,0.211174102119062,0.62284668127741,0.113158284932717,3.16554906824092,17.0658327523481,17.2743392486416,-20.2414615788288,-4,0.00522692278105078,0.0790324665632604,0.00128660850331458,6
"1501",1501,"Abounding Joy",1.76515848064084,8.82579240320421,3.44957756784072,3.05498793312975,1.25375682300701,13.4557530788719,0.221809110429411,0.268380597899192,0.132126066374529,5.83106060770389,17.3047142041322,17.613716091047,-12.7988111517041,-2.55976223034081,-0.0279176582309759,0.0536761195798385,-0.0134780995092394,8
"1502",1502,"Posse Needed",17.9827628919658,107.607823211464,5.1596049076531,4.60851933853633,1.43014762950315,712.494672040736,0.199512835326293,0.467402147590268,0.131979739780193,3.20866340403169,17.256719250705,17.5890168265258,-18.39215084723,-4,-0.00107321932135798,0.095006810574072,-0.00601759514756591,1
"1503",1503,"Mom's Kisses",1.97665878071346,19.4364418791449,4.97060753172336,4.46756443647142,1.17316050523585,11.3766574932282,0.288917922235997,0.703500864474918,0.177530870554719,2.40508402370569,17.2305121506734,17.4763847499834,-27.5545415007178,-2.75545415007178,-0.00431231551333234,0.0703500864474918,-0.0072087547842754,6
"1504",1504,"Taniell's Candy",2.83192253801474,26.8326837164957,3.92810675438993,3.3422791338561,2.67940743804985,27.7922406008515,0.214199241170788,0.609847721194818,0.14353291222711,3.08254324871332,16.9358141534884,17.110165443575,-22.4095616259142,-2.44183785852986,-0.0339477926386628,0.0663112933563602,-0.0182415451429396,6
"1505",1505,"Smart Throb",1.15796739493189,12.0354165995947,4.01710624759005,3.34750703535365,1.78663235363217,11.8228673678626,0.226652908863602,0.682911255728489,0.143266552017969,2.93554030416038,17.2666414319524,17.5915096514665,-18.8952115894318,-1.71774650813016,-0.0169987480756741,0.066517639211869,-0.00483830615141503,4
"1506",1506,"Can U Handle This",2.59981070727258,18.9126059018539,4.38779425802754,3.94106926848536,2.28934345240217,25.3399464461425,0.200993065322868,0.478731395056704,0.121975378780584,2.71149641752348,16.7004106170835,16.9281454047345,-25.8061304010228,-4,-0.0415192403825873,0.0736494692398233,-0.016050216516634,6
"1507",1507,"Queen Kahen",3.34732624839713,19.8869879264767,4.62347244711285,3.63123960684419,1.59133068521761,50.4055232103079,0.218817417729029,0.513905635415596,0.131106042328,3.68323832537416,17.2842454387306,17.6815227193723,-29.5350577529407,-3.28167308366008,-0.02380899888546,0.0857885733653179,-0.0149825497786974,3
"1508",1508,"Simply Fast",5.51742661539545,26.789521965207,3.28446682104293,2.8612708620179,1.6884963268668,73.7512264199378,0.174145786744363,0.266152815992744,0.104955624230607,6.53207093905398,16.8678233802788,17.5049207934547,-12.1798854848089,-2.91323390270192,-0.0379869569275652,0.0621250631464078,-0.0115516849344922,7
"1509",1509,"County Court",1.9514700514936,9.7444878556157,3.02854963690361,2.4306845332334,1.33095251796276,12.5477082183399,0.227854386202432,0.415202819955314,0.112932900342697,5.76794090657604,16.7184741690737,16.9287846893436,-13.2138410340133,-2.64276820680267,0.0138551792494713,0.0830405639910627,0.00495131843525374,6
"1510",1510,"Snake Oil Charlie",5.76109058772784,27.6543263704769,5.81726583280137,4.51863501617416,1.44575688761771,98.6854032570927,0.231303013279331,0.531924115341589,0.0909163085521554,4.88221044801405,16.617082268933,17.0480677433155,-25.0715217035678,-4,-0.0147920933726908,0.0867271889912393,-0.0198801636002728,1
"1511",1511,"Letterman",3.0466503119166,29.16889713359,3.36815067311107,2.65526294568188,1.23775009361628,56.4150730040215,0.243973380051328,0.618371748076935,0.0853974906608207,5.39764949936993,17.0206025219451,17.2775702601196,-24.4968975970508,-2.48028798949953,-0.00904227495905098,0.0736593306352619,0.000144204776754722,3
"1512",1512,"Field Patrol",1.10913722956102,8.23516125845567,3.08018212495762,2.59288102404326,0.73348814532665,6.73421624078988,0.182887267318448,0.54461549054193,0.0961924824757166,5.42957747210142,16.6420504496203,16.9340081593714,-16.004660444999,-2.83801288878298,0.00467357911787758,0.0711047733518892,0.00346274620994274,6
"1513",1513,"Wicked Trick",2.92598581310876,19.5014943322702,4.07199897035077,3.19310898845924,1.82051091484002,25.7100733898369,0.219094264839792,0.547863129208914,0.0999941239285975,2.59430010224142,17.0425676352315,17.0400774219162,-26.1809817942207,-2.90925485248848,-0.0244500950585547,0.0871824440633709,-0.00572434698621413,3
"1514",1514,"Dreammaster",4.23440640602439,29.4203532942762,4.14437960642519,2.82955750254298,1.463385770574,133.855267055529,0.182948603536224,0.447149745718686,0.0786565838119262,4.34069685826585,16.4872180530626,16.9238190630907,-22.9621710101461,-3.28031014430658,-0.000210513843315299,0.0618279356824918,-0.00952997924692815,3
"1515",1515,"Awesome Ammo",1.42791124088986,9.995378686229,3.47162019500801,3.06366463067063,0.830804121313612,13.3914892249234,0.246670654865829,0.417169758482815,0.181488622732148,4.41981141302885,17.6542031895263,18.0857580409666,-11.7246368189492,-1.67494811699274,-0.0060909388734029,0.0595956797832593,-0.00860961218128816,4
"1516",1516,"Wicked Grin",2.87039636367435,25.1632623698343,3.6222919744628,3.18505400331424,1.20430673056351,24.8716498807406,0.228232186227759,0.672020794297184,0.167836457085335,4.20962397661427,17.5191009941012,17.8911337501672,-21.8757980377809,-2.56221915601595,-0.0151387221434713,0.0757463083380661,-0.00791541017452267,4
"1517",1517,"Qian B C",2.96457207235877,23.9994202273943,4.30750204303589,3.44969508535138,0.881946619012492,43.7382299578858,0.259173023002557,0.680580360006916,0.158764235270666,3.60860621182355,17.6627021091565,18.1366583714165,-22.3998883729091,-2.97448940438776,0.0101835424278747,0.0917122973685219,-0.0116582120915629,6
"1518",1518,"Elektronic",2.68444337442325,20.944038396872,4.72657612981785,3.72160901852569,1.22104456963885,43.0176662441045,0.263840655501078,0.677834499246314,0.147070439377413,3.1041557180521,17.5034577809828,17.9742399615573,-23.3536643206372,-4,0.00317637494755886,0.0942127626792314,-0.011178868064489,6
"1519",1519,"Scotty Brown",4.16477611587553,28.9063134431416,3.42075640829299,3.04296552265877,0.890125067949281,44.0659471255921,0.187203763774264,0.43490132836774,0.178688201566242,3.86517888484163,17.4128024555984,17.8725441366972,-14.456714149826,-2.06524487854658,-0.0350909165449356,0.062530725922664,-0.00386143542144634,8
"1520",1520,"Moo Lah",3.08348584500371,25.8692796342363,4.11110774344276,3.67158021834329,1.24563473887078,65.9198661197534,0.198453917290465,0.642964460911843,0.107162916454343,2.43116761567859,16.5957072437365,16.9829309966064,-29.4927088124626,-4,-0.00751687995362715,0.0761765174354021,-0.00616452434170862,3
"1521",1521,"Jack the Cat",4.2358347540419,40.0976274470206,5.12468625883136,4.37398066889066,1.43218230486709,43.7417204138229,0.217315085660046,0.698720091794735,0.13273037748455,2.57307306681473,17.5558303107961,18.0570076159592,-32.209309672493,-3.57881218583256,-0.00454434427581892,0.0743213903817823,-0.00718468897117105,3
"1522",1522,"Long Haul Bay",5.93389790418283,41.2688207643571,5.17670801468824,4.40527744091857,2.62535212405149,126.984234597253,0.263616185024316,0.512072544649023,0.116945860989857,4.28541471341489,17.207885253888,17.5887834343438,-8.26334703743472,-2.06583675935868,-0.0581598944023507,0.0977863117879574,-0.00677171791666887,1
"1523",1523,"Hudson Overpass",2.84136996113241,26.6431951512422,4.71724539266162,4.02575253920887,1.86832933949406,48.1965793965163,0.241517061432117,0.685459668141909,0.135660284041538,3.55271016244159,17.2123594143453,17.6063417098869,-23.5177281841602,-4,-0.0311972582033609,0.0795988507692052,-0.00412292476124322,3
"1524",1524,"Fortune Smiles",2.56985695625051,20.2193007244206,3.75912445095571,3.10343852749717,1.85318277538817,34.4242213371133,0.263770098006957,0.664835191074374,0.12974258664425,5.3293179810175,17.1194774329159,17.475205604114,-22.009877827971,-2.75123472849637,-0.0325400099497367,0.0834466959317269,-0.0125346829540267,6
"1525",1525,"Maven",11.5527492831071,57.7637464155355,4.20790600095269,3.8174535805773,2.07124976405379,147.955367672326,0.214326817225601,0.307825549348045,0.213133257601681,3.28989006646099,17.1164194064852,17.9848362319696,-12.8264201738543,-2.56528403477087,-0.0558821887059224,0.0615651098696089,-0.0248951327534769,7
"1526",1526,"Lebda",7.56703036392032,58.4196553141269,4.60848171642594,4.11507562895207,3.06762407026668,88.0778969949053,0.213291944296935,0.55808558692208,0.122826579276866,2.9393704843436,16.4366287993177,17.3985881905368,-28.924452233888,-4,-0.0601111562078343,0.0796390725315885,-0.0235771163096039,7
"1527",1527,"Analyze Your Risk",3.66076337653215,8.90791408610672,3.3520921598323,2.97833176155979,2.01398124414458,40.3214464135181,0.18165374977059,0.240488152759077,0.149495064239682,4.37974980247987,16.8874304094415,17.3241817558706,-10.4185192182587,-2.08370384365173,-0.0561201095259819,0.071516039801258,-0.0275856003889261,8
"1528",1528,"Women Not Easy",3.4249492250709,17.0396881983421,5.03998301629032,4.5654753466319,2.9306310827873,21.658595723988,0.197738647486213,0.374494443289511,0.146417290670815,4.63218673855837,16.7490433859171,17.2309461160651,-14.3909521608418,-2.87819043216837,-0.0789972020260213,0.0748988886579023,-0.0300232209235582,5
"1529",1529,"Managing Risk",2.39186213460859,13.6703361516663,3.67520639130768,2.87523371683835,1.53871265544356,20.1839370339492,0.2326722030324,0.484571398059458,0.102732365193728,3.43387010012343,16.375584051916,16.7514024363826,-20.2169587651321,-2.94886501806737,-0.0280459098889854,0.0708916090485065,-0.00870008375025516,3
"1530",1530,"Dotdotdash",4.75869949274509,26.3424992292314,3.36988558028079,2.98328447648283,3.37677908933583,43.4178421936077,0.184950255421312,0.26448656106003,0.137711356682332,2.9742529251524,16.3474349484701,16.8172959767257,-19.4669108393112,-4,-0.0809062537361014,0.0503012966357935,-0.0303639244644019,8
"1531",1531,"Feel Glorious (GB)",1.67667975840956,8.50956839649877,3.99333800376039,3.42437407199376,1.10873338332451,24.9364422250807,0.202788774815481,0.523197869688406,0.116111348655778,2.77038523463363,17.1196125891559,17.4085658929249,-17.1235889493155,-3.00823750916316,0.0197759524019124,0.100083571979415,-0.00321252265281302,6
"1532",1532,"Blowout (GB)",1.76020761721703,8.44815008419087,3.91319284913426,3.06981316334451,0.901028523698855,18.0138712651698,0.229886371945034,0.454727643534281,0.117304648316326,3.78526993431958,17.1969770458871,17.4787322085578,-15.4651387276831,-3.09302774553663,0.0104717080283605,0.115029810613369,-0.0074678762620302,5
"1533",1533,"La Feve (FR)",1.59013574045193,6.36054296180773,3.48960034328228,3.18779385127169,1.0005967681976,8.78096325357081,0.13820687666196,0.427933126668176,0.133383125585754,3.25420259052966,16.9242433680005,17.5338107514762,-10.2110091070661,-2.55275227676651,0.00981032973932372,0.106983281667044,0.000431515420565857,4
"1534",1534,"Aunt Hattie (IRE)",1.49919162316798,5.99381192089919,3.1928622136764,2.83155759887113,1.03268115296617,16.8322008195498,0.190618218722255,0.426192254846801,0.123939142907992,3.67326889366717,16.9787557264592,17.5078513895852,-7.73226304372607,-1.93306576093152,0.00332009809428828,0.1065480637117,0.00550904205491742,4
"1535",1535,"Her Royal Highness",1.44354894185992,5.7108505108362,3.40333575717204,3.12024398098998,1.29064974039418,12.073516349866,0.179398976504472,0.426524249216709,0.134308133744809,3.02931306327867,16.9481291936556,17.3996671117802,-9.4439862011199,-4,0.0119611462911351,0.106631062304177,-0.000759418110325484,5
"1536",1536,"Our Super Nova",2.44201292615306,20.2753749818663,4.35634817844564,3.09764557317715,1.56956476869004,40.554796461059,0.206480356497519,0.449956711660958,0.117931784045473,3.23317501951474,16.8372097722265,17.1547062024574,-22.2225208320555,-2.22225208320555,-0.00365876306747499,0.0801635837024434,-0.00404240048174657,3
"1537",1537,"Sunshine Gal",3.02812974059988,19.9921411180011,3.7748985260355,3.03479888847074,1.83461748761717,36.9153768485261,0.246861030686783,0.603714169722854,0.130260740129171,3.73671753135313,17.2081909555926,17.7265177584119,-23.2664278083608,-4,-0.0215097379387051,0.091769409920908,-0.011353258454092,6
"1538",1538,"Wish Upon",1.7133337860418,15.2950976322766,4.80137165521521,4.02632543112747,1.05697673502708,18.9436206601661,0.229096901271405,0.626365367843572,0.103962037688972,3.49292581543337,16.9751079068461,17.2492885951509,-22.9134396187728,-2.15022991867135,0.000748088150490705,0.0761329576582686,0.000525623882268963,6
"1539",1539,"Classic Lady",2.58583998565698,25.0704330033908,4.1577826883362,3.6104699420819,0.986811286018277,42.8492269638864,0.22007262222468,0.575279706935757,0.119109910901586,2.74493037806496,16.9089718420966,17.2195490930243,-35.5282172852196,-3.22983793501996,0.0059511349219229,0.0748192665031326,-0.00481183732051162,3
"1540",1540,"Shady Shady Shady",3.69839743181698,30.8445007750876,3.103637870051,2.60090515866797,0.974996273512879,54.9169396550046,0.138900855693895,0.443404827037336,0.104387549007712,6.84186923011715,17.0875307196988,17.1600169877166,-21.4682207427885,-1.95165643116259,3.81164772357402e-06,0.0454306398050791,-0.00961033564483463,7
"1541",1541,"Pound Note",1.23972799810855,13.6369836908939,3.09129567651381,2.61607061904435,0.814136419058539,12.3086955104055,0.133045424628632,0.424330304439032,0.10235094991931,5.68903478030201,16.7839892465772,17.1058524518909,-21.0202332280296,-1.91093029345724,2.55839828532266e-07,0.0385754822217302,-0.00489495964420485,4
"1542",1542,"Codrington",1.94229956849316,15.5180980285625,4.66458351510393,4.09747314475382,0.870264336793859,18.8098336559975,0.206758441524887,0.465107648180141,0.108805197637514,3.25587427347249,17.215021530623,17.5045187334565,-25.4103908523204,-2.55944674093099,0.000205339299614119,0.0683035918270769,-0.00463898959115668,6
"1543",1543,"Adorable Song",1.92307769878319,20.6270523606407,2.81902228488822,2.29424997746271,0.717071468838196,15.043826608396,0.0840800106643245,0.373138803271372,0.101990873102874,6.04907109514835,16.4865183847638,16.8533858739151,-26.3451193756881,-2.39501085233528,3.70227186152761e-06,0.0339217093883065,-0.00848786611228876,7
"1544",1544,"Shareholder Value",6.53403369255963,35.1684979349066,3.84944754234284,3.30490263115203,1.70836468558694,95.1136370739852,0.153648417583835,0.337836813790206,0.0789461188689909,5.94938979356486,17.3489300188142,17.776641061721,-19.776532954311,-3.47784719326685,-0.0156126321286965,0.0625991945692641,-0.0172392099191505,7
"1545",1545,"Believe in Luck",15.8802314945705,95.1426040766913,2.76799865577058,2.35306398718863,3.28630455743485,227.157157304052,0.19193520391084,0.156869507681306,0.0668896266921049,6.60977411689771,15.8360397610276,16.4508327495762,-21.3415458820151,-4,-0.0456960723845117,0.0261449179468843,-0.0277500763192642,1
"1546",1546,"Spectrolite",2.69276400320229,20.6345221127274,3.92981281409237,3.40418870426525,1.8156622847021,29.9584272761353,0.203334960259736,0.693706959629923,0.144900609341705,3.71608272110057,17.8952580934117,18.3107715674913,-27.9038493703265,-3.10042770781405,-0.0342024307341602,0.0963866312611532,-0.00364404946119211,6
"1547",1547,"Spring to the Sky",1.49807673378565,10.4196147791839,3.76650030833309,3.3104094921913,1.67457958364075,16.5918084032181,0.233484084663384,0.517185636804966,0.147315566207584,3.42782472426899,17.8542355733267,18.3362804666402,-17.2404838099268,-4,-0.0334328430175977,0.0781504371838396,-0.00851092872823479,6
"1548",1548,"Nice Tune",2.4398352885946,13.9367445944607,3.81461256559378,3.26133240363615,1.42285269652526,16.7020191928072,0.213997596726841,0.395905111693126,0.164754483807382,3.06389466016189,17.5478826032886,17.9008592866664,-16.9447197405394,-2.82411995675656,-0.00626717740661635,0.0716253847129492,-0.0049829129262147,6
"1549",1549,"Compagno",1.93016116079492,11.8785821427284,3.41561651106126,2.97974836837102,0.86683782482951,23.253234578798,0.234867212855101,0.54973969676269,0.118941155222938,3.6597680297522,17.4266077625233,17.7377160454424,-17.2005559232061,-2.67318178935051,-0.0155675713801631,0.0845783004632493,-0.008846827728246,6
"1550",1550,"The Postmaster",1.70723319182811,15.365098726453,3.34445457441482,2.80647325696994,0.957812732156938,8.90041073583254,0.250493825073247,0.79250472497638,0.121837011097226,3.68877867250153,16.4726821912255,16.9094781326923,-20.5460272956511,-2.28289192173901,0.0144458314034147,0.0880560805529311,-0.00738717180114706,4
"1551",1551,"Uncle Curly",1.75618502828675,16.7428459274275,4.11937198697741,3.41244352567841,1.17613168806784,22.536169928077,0.222012212479396,0.714513206290865,0.0981507640458365,2.60054564291425,16.8556641970032,17.2203259127974,-26.219922837873,-2.38362934889755,0.00353403543213756,0.0788481742675776,-0.00114890968036104,6
"1552",1552,"Quick Charge",1.63137160137029,16.0329805617259,3.31231270497061,2.81823372282537,2.28676597283568,20.7320079499644,0.201183587088874,0.701375938145721,0.0700361895306508,4.0182071107106,16.103286057878,16.7945771632063,-32.7118836625687,-2.97380760568806,-0.0440307583457616,0.0717180784688254,-0.00207951809752663,7
"1553",1553,"Cause for Applause",1.98098049023098,16.5523235146203,3.90916326370425,3.21346346032797,1.37417961155078,21.8320406460452,0.230653638877241,0.635149425852508,0.117771366526283,2.70974640670679,16.7332323002316,16.9570388896577,-24.0523653414755,-3.25266535043685,-0.00680180372871398,0.073432973587276,-0.00969520337792552,6
"1554",1554,"Zechariah",2.36918955826261,23.6075425878194,3.48513038537416,3.02064454407697,1.03122762802992,50.1299028712344,0.248049680432092,0.55599513321951,0.0907284994513926,3.15168521049666,16.9242892446406,17.2027052733351,-22.9706906375883,-2.08824460341712,-0.0206041966423795,0.0585965919240638,0.00053697903115952,7
"1555",1555,"Determined One",3.32451907136008,29.9162872430253,3.81278838770069,3.37152075037216,1.28664001265189,66.6583573073485,0.25686037472647,0.829344527898527,0.104241276174397,2.74960830592721,16.298149248569,16.734750013615,-27.4664881615824,-3.0518320179536,-0.0109373990860414,0.0949091703561539,0.00495072448041751,7
"1556",1556,"Big Bella Brown",1.31084282271956,5.24337129087824,3.53124931423191,3.04947091803739,2.06301951102902,9.51454211107089,0.214821841262831,0.491925076514568,0.132987646668086,4.82341848139714,17.3681714616111,17.9728452323472,-5.73721668928152,-1.43430417232038,-0.0438878341487465,0.122981269128642,-0.00175913737064808,5
"1557",1557,"River Echo (GB)",3.94862907979881,15.7339339157328,2.87115966276179,2.48129868199173,2.43011011150418,31.933546721247,0.176262126796607,0.227186036113703,0.0978921328811404,6.75695133008521,16.7148937412092,16.9261508166871,-13.0733293998425,-4,-0.0610074065114187,0.0567965090284257,-0.035445359382263,8
"1558",1558,"Internet of Things",4.43933531220398,25.8505799123393,3.95526828731216,3.43077171838542,1.63830425673899,107.71818908485,0.21577192023709,0.710169936819053,0.0954435567925811,3.11884825436406,16.6876459023033,17.0097948241739,-17.1410811852422,-4,-0.0133222439246528,0.10939022080007,-0.0134511937783525,3
"1559",1559,"Sporting Art",4.44641819535965,31.1716235397802,3.74067648476976,3.22108596168716,1.85274877135343,47.2854450144671,0.186970461769409,0.608420001763059,0.10605676560167,3.71609673798041,16.5880523681882,17.0031340624222,-23.7090035976626,-4,-0.0370117771836378,0.0708813633295021,-0.0122093202597637,8
"1560",1560,"Time Expired",2.26943186102802,17.8402037773577,4.62384530415241,3.8572336736186,0.789904779544507,36.8060076457212,0.224246978420155,0.589405984257489,0.0982334475564978,2.09734123671079,16.8153845151077,17.1710593790458,-30.1849129766541,-4,-0.00358237300983274,0.0741923105520219,-0.00461270171206129,6
"1561",1561,"Candygram",3.19183300548974,17.3035358641096,3.48145922704334,2.77985983533228,1.65498626508388,75.8668215610306,0.163765172980626,0.425635062991504,0.0660158198206182,5.05258136965805,16.8621145085285,17.0463501984321,-25.3017894814469,-4,-0.0163392326247289,0.0916350362352731,-0.0141632112737829,3
"1562",1562,"King Cause",2.31469443852023,12.9498502604529,4.33591662434083,3.56160804328896,1.35692785940069,34.723446395451,0.217221922740124,0.574860965549371,0.0854370263030162,5.48081708697014,16.9750355846609,17.2712180602419,-18.396236397831,-3.39410270936943,1.24931480453622e-05,0.0976107748657894,-0.00655998964942517,6
"1563",1563,"Blame the Thief",3.15938293477316,17.576751334063,4.18171954063486,3.04807681804103,1.74823505536259,85.336696874743,0.197099082325745,0.557050208344775,0.0858613703915119,4.56381832510536,16.6940488361588,17.1651680086626,-23.0101494068968,-4,-0.0194961145239129,0.0995308495686229,-0.00678805433986693,3
