"","race_id","horse_id","horse_name","mean_acceleration","median_acceleration","range_acceleration","iqr_acceleration","cluster"
"4583","AQU_20191121_1",1028,"Barbara P",0.129671600533019,-0.0272316082274655,2.7267620566946,0.247663402927184,8
"4584","AQU_20191121_1",1370,"J J Jen",0.114332308197439,-0.065706596691249,2.98879671021627,0.203745651557182,9
"4585","AQU_20191121_1",1622,"Happy Music",0.122994834504548,-0.0429827043315072,4.04224607347775,0.240240826903643,6
"4586","AQU_20191121_1",2040,"Deja Raconte",0.124038688525879,-0.0519216917775319,3.13651686015658,0.167883598348782,9
"4587","AQU_20191121_1",2327,"Kitty Therapy",0.123227478953577,-0.0171056954206226,3.17439641679798,0.182278836422792,9
"4588","AQU_20191121_1",2328,"Vitanza",0.124858428319787,-0.0368194553304433,2.94485447863589,0.172519584912354,9
"4589","AQU_20191121_1",2329,"Trumpit",0.129050775765128,-0.0381828464644324,3.16875358187358,0.176308144553117,9
"4590","AQU_20191121_1",2330,"Lady Cat",0.156354941500721,-0.00150791767333973,2.79244272517431,0.209964399696495,9
"4591","AQU_20191121_2",15,"Caralicious",0.108579614607904,-0.0279599886688876,3.71453190547094,0.180369910916958,5
"4592","AQU_20191121_2",271,"True Prosperity",0.108484199830221,-0.0209596488486178,3.41135332756651,0.183687651119927,9
"4593","AQU_20191121_2",570,"Ma Meatloaf",0.106861266946634,-0.0276516640297157,3.61715816069831,0.242315235902642,5
"4594","AQU_20191121_2",998,"First Dawn",0.11591089322955,-0.0174435683039723,3.62758067480764,0.243020013567014,5
"4595","AQU_20191121_2",1442,"Chillinwithfriends",0.116182389990906,-0.0175189373751736,3.56269913932656,0.162041740248987,5
"4596","AQU_20191121_3",270,"Alvernia",0.0599983534294974,-0.0189358011515408,2.82471508379586,0.252109186364206,5
"4597","AQU_20191121_3",913,"Overheated",0.0993557069010299,0.00709482069428209,3.44232093443698,0.175708821568989,5
"4598","AQU_20191121_3",1350,"Five Alarm Robin",0.107661534075658,0.0172413034361654,2.58424838951336,0.216445828367505,8
"4599","AQU_20191121_3",2331,"Zabava",0.0915365600070426,0.00941551087885904,2.87494255783418,0.258358010529911,5
"4600","AQU_20191121_3",2332,"Mike's Girl",0.0890082828004467,0.00699889992277115,2.8147818669654,0.219569703161659,5
"4601","AQU_20191121_3",2333,"Corey Scores",0.0986465223784597,0.00474621772256808,2.65878556671522,0.239611408185871,8
"4602","AQU_20191121_3",2334,"Take Charge Tina",0.08035732099047,0.0126616407664576,2.92082247561342,0.322379188134308,3
"4603","AQU_20191121_4",73,"Jake Rocks",0.181310640036301,0.00366778214789321,3.61983248332785,0.224135983558445,9
"4604","AQU_20191121_4",190,"Justinspeightofit",0.171376176301682,-0.044744889436756,3.84452139117743,0.172119353002713,9
"4605","AQU_20191121_4",1385,"Bye Bye Nicky",0.150816085440951,-0.0596966419144134,3.71501022227992,0.240886925063405,2
"4606","AQU_20191121_4",1459,"Point of Humor",0.170896555793266,-0.0176229121104951,3.79484923008207,0.218230063263783,9
"4607","AQU_20191121_4",2335,"Hard Count",0.189377219517962,0.0062242512607074,4.01776047660667,0.188692873138359,9
"4608","AQU_20191121_4",2336,"Tan and Tight",0.190037843964523,0.00414534787253097,3.76097189623486,0.213221829587867,9
"4609","AQU_20191121_4",2337,"Spin Control",0.177439256354514,-0.0283334965675787,3.80455466638879,0.182173432221365,9
"4610","AQU_20191121_5",133,"Bourbon High",0.0981297625671096,-0.0508313691848927,2.99848126234379,0.199424906394975,9
"4611","AQU_20191121_5",207,"Solitary Gem",0.11672177354257,-0.0189425450794876,3.37394708396755,0.211932619251211,9
"4612","AQU_20191121_5",253,"Party in the Sand",0.124109233515028,-0.0131375038083756,3.53555109587263,0.232367980282476,9
"4613","AQU_20191121_5",599,"Peggy Sue",0.090487925157187,-0.0467360928550515,3.29351439501855,0.219670480507521,9
"4614","AQU_20191121_5",652,"Lem Me Have It",0.108812787516456,-0.0233766676225634,2.95771804755595,0.197837092574747,9
"4615","AQU_20191121_5",731,"Abraxan",0.100222547020944,-0.0273976673537355,3.21579852506855,0.181767333491863,9
"4616","AQU_20191121_5",1383,"Cairo Queen",0.105796472799761,-0.0438715747807402,3.1684892306283,0.19252224358317,9
"4617","AQU_20191121_5",1762,"Sea Sparkle",0.104283432844953,-0.00979301616149067,3.13851698032777,0.213323657578357,5
"4618","AQU_20191121_6",986,"Twisted Tom",0.118139005623071,0.00302591981513463,3.35782666184599,0.209344688704585,5
"4619","AQU_20191121_6",1310,"Wicked Freud",0.132377235872071,0.039812418108214,3.84079105025659,0.196105275333769,5
"4620","AQU_20191121_6",1311,"Cloontia",0.111941953822802,-0.00144095441682563,3.91237873913341,0.166558151857808,5
"4621","AQU_20191121_6",1500,"Catch a Cab",0.128349847095713,0.025136972192554,3.5403275152402,0.210343907361121,5
"4622","AQU_20191121_6",1637,"Whatawonderflworld",0.138268731271195,0.0299354060731818,3.57204899293658,0.182913239468496,5
"4623","AQU_20191121_6",1639,"Gambler's Fallacy",0.131516740609383,0.00780111905964355,3.7270219082763,0.171518704993109,5
"4624","AQU_20191121_6",2338,"Leaveematthegate",0.132417006303629,0.0300271612051025,3.43568870712524,0.230693920982874,5
"4625","AQU_20191121_6",2339,"Gosilently",0.125799575101544,0.00422995390074415,3.81204345550966,0.204344375853469,5
"4626","AQU_20191121_7",1397,"Chipolata (FR)",0.0909325159071061,0.0300236508267141,2.94502825664362,0.250213185812071,5
"4627","AQU_20191121_7",2340,"Dream Passage",0.0849419025934123,0.038047800791657,2.97047941734226,0.226909710598007,5
"4628","AQU_20191121_7",2341,"Raining Lemons",0.0913074169241693,0.0220957205882044,2.67546451780551,0.235289331615398,5
"4629","AQU_20191121_7",2342,"Touriga (BRZ)",0.0733493906060552,0.00894289264245134,2.6328941403585,0.231736011399178,5
"4630","AQU_20191121_7",2343,"Satisfy",0.0500430897292672,-0.0340067408716512,2.8673898902454,0.268446140166859,6
"4631","AQU_20191121_8",1599,"Queentigua",0.146712098501054,-0.0349884774954106,3.66175986551518,0.210792648157277,9
"4632","AQU_20191121_8",1957,"Bella Invasion",0.152277248121428,-0.0581721514289855,3.38719278159834,0.250802848925431,2
"4633","AQU_20191121_8",2344,"Officer Hutchy",0.191262965816299,0.0077794415539232,3.84024851237348,0.278583009328795,2
"4634","AQU_20191121_8",2345,"Maru",0.16166050337015,-0.0398946929125069,3.56787802360509,0.241998545533927,2
"4635","AQU_20191121_8",2346,"Imprsstheprofessor",0.185771809513917,0.020329047907338,3.60903125768518,0.314650784945999,2
"4636","AQU_20191121_8",2347,"Take Charge Donna",0.16157839947082,-0.0289827143840024,3.40051702734841,0.268448787128129,2
"4637","AQU_20191121_8",2348,"Central Exit",0.170711704496402,-0.0134291416529185,3.70313691670322,0.300107107839145,2
"4638","AQU_20191121_8",2349,"More Diamonds",0.135488428263412,-0.0546425317265368,3.45402374285657,0.236885729720876,9
"4639","AQU_20191121_8",2350,"Be Magic",0.152247462087058,-0.0699798617039515,3.51363887047436,0.274521783500237,2
"4640","AQU_20191121_8",2351,"Mrs. Phelps",0.169561393369132,-0.0256877927619996,3.62497272015038,0.304278705150243,2
"4641","AQU_20191121_8",2352,"Fortune's Girl",0.130097149574564,-0.092188064323274,3.86356991019094,0.290685325272012,2
"4642","AQU_20191121_8",2353,"Over Thirsty",0.146249572496188,-0.0395001118982966,4.11671263657839,0.248099686266584,2
"4643","AQU_20191122_1",1103,"Jasminesque",0.18849615655299,0.0193111831310612,3.91390023603804,0.21482593055379,9
"4644","AQU_20191122_1",2354,"Ghostly Beauty",0.179311027650123,-0.015402901210837,3.75595420302898,0.24996410256573,2
"4645","AQU_20191122_1",2355,"Shannon's Girl",0.184051131535386,-0.000219929610171871,3.70588767408651,0.24492070992569,2
"4646","AQU_20191122_1",2356,"Gracely",0.171949007665202,-0.0313089239972315,3.92593548649103,0.247548917357896,2
"4647","AQU_20191122_1",2357,"Happy Home",0.178706409918854,-0.0326181849102483,3.62064879418742,0.214172169728783,9
"4648","AQU_20191122_1",2358,"Happyandiknowit",0.156939552120202,-0.0429804475039022,3.6167701528974,0.214874242866043,9
"4649","AQU_20191122_2",49,"Family Biz",0.137329511915112,0.0053666891843057,3.10210222030234,0.177255771445771,9
"4650","AQU_20191122_2",641,"Carthon",0.114209191743433,-0.0261248384048021,3.11549280717806,0.166738348261197,9
"4651","AQU_20191122_2",981,"Thesis",0.11159340315813,0.000326505595024982,3.22985813300669,0.238473753327258,5
"4652","AQU_20191122_2",2359,"Absentee",0.118585263176541,-0.00861797663358664,3.14162634803722,0.239709090803319,9
"4653","AQU_20191122_3",726,"Dovey Lovey",0.168151425951585,-0.0204855513193173,3.60515005901539,0.220709811861483,9
"4654","AQU_20191122_3",758,"Dazzling Speed",0.166784183766131,-0.0329171730441426,3.86131797694245,0.279179712448058,2
"4655","AQU_20191122_3",1572,"Eight Oaks",0.175922912178602,-0.00361446777958226,3.48725038162087,0.215466123121813,9
"4656","AQU_20191122_3",2360,"Its a Chance",0.179428435796763,-0.0153895115819525,3.88590616018091,0.248493722959427,2
"4657","AQU_20191122_3",2361,"Appletini",0.145524815634129,-0.0295061494047744,3.51684951413945,0.269123542585439,2
"4658","AQU_20191122_3",2362,"Red Hot Dame",0.127575746783589,-0.0568645574667074,3.51449856952762,0.255227672669137,2
"4659","AQU_20191122_4",2062,"Cherokee Song",0.099493756808277,0.00805385200167703,3.05641037325092,0.1741164939312,5
"4660","AQU_20191122_4",2363,"Lost Ticket",0.110023261443024,0.00325798202636404,3.97504700118518,0.213766630323571,5
"4661","AQU_20191122_4",2364,"Apurate",0.105249889524066,0.00525276165009577,3.6988989599235,0.197805818570581,5
"4662","AQU_20191122_4",2365,"Jazzy Lady",0.122335953723335,0.0104764215766819,3.60007907460631,0.229728186443827,5
"4663","AQU_20191122_4",2366,"Speedy Vanessa",0.08951345923115,-0.00869738547759229,3.91863479837012,0.214152107184319,3
"4664","AQU_20191122_4",2367,"Empress Amelia",0.101925480748174,0.00774691614218209,3.6527953544514,0.206704005937609,5
"4665","AQU_20191122_4",2368,"Love of My Heart",0.0865046132985528,-0.0190167227730077,3.75092156755686,0.229845156800846,5
"4666","AQU_20191122_4",2369,"Orsay",0.0858093485709085,-0.022177291851111,3.48021527279945,0.197625038437446,5
"4667","AQU_20191122_5",55,"Bitumen",0.11065003346755,-0.0240692891082182,3.49287656942939,0.241116507565386,9
"4668","AQU_20191122_5",223,"Playthatfunnymusic",0.0994669961887566,-0.0013666268009334,3.48397560273138,0.272130819489547,5
"4669","AQU_20191122_5",462,"Mills",0.125930819462871,-0.00318623111535979,3.38991498000611,0.26929267548533,8
"4670","AQU_20191122_5",642,"Fleet Irish",0.138145214536466,-0.00312479730950422,3.33621994735078,0.188324660934264,9
"4671","AQU_20191122_5",1017,"Royal Albert Hall (GB)",0.136733423725731,-0.00449703493220473,3.27162470279633,0.189117202680642,9
"4672","AQU_20191122_5",1715,"Guns of Steel",0.102406449202983,-0.0218613366947626,3.49076823197695,0.200627590704123,5
"4673","AQU_20191122_5",1821,"The Sicarii",0.130854780607994,0.0128876205639696,3.8898961285512,0.177780111356896,5
"4674","AQU_20191122_6",241,"Shiloh Lane",0.0813574193743015,-0.0187487685411401,3.05931774526458,0.192516743687188,5
"4675","AQU_20191122_6",1978,"Monkeyseemonkeydo",0.0767755420292615,-0.0178118455200307,3.67472020989612,0.245522561650423,3
"4676","AQU_20191122_6",2197,"North Dakota",0.100766076815293,-0.00791281914921645,2.93245103400578,0.203944096632555,5
"4677","AQU_20191122_6",2370,"Malthael",0.101655525066877,0.00879640116538382,3.30732740847157,0.213109817754703,5
"4678","AQU_20191122_6",2371,"Betterment",0.0898827342891827,-0.014252505850013,3.03831947238805,0.170284850534656,5
"4679","AQU_20191122_6",2372,"Bail Out",0.0767603448207665,-0.0300404637626623,3.45010807814661,0.191189963998713,5
"4680","AQU_20191122_7",42,"My Roxy Girl",0.141061804434335,-0.0172857272723882,3.71534228580331,0.267977592198877,2
"4681","AQU_20191122_7",479,"No Deal",0.133849281518477,-0.0161593574970848,3.25773953537949,0.230793085793859,9
"4682","AQU_20191122_7",506,"Figure It Out",0.137918492779874,-0.00881027203598468,3.82278723636886,0.285027500851024,6
"4683","AQU_20191122_7",591,"Aunt Babe",0.14711130825577,-0.00694743110576783,3.76763463311378,0.257186302653242,9
"4684","AQU_20191122_7",626,"Honor Way",0.154463499371706,0.0135408751715305,3.62295459322149,0.230896843368283,9
"4685","AQU_20191122_7",2373,"Breaking Bread",0.141217859252749,-0.0314192020606422,3.99956473557959,0.154179656603507,9
"4686","AQU_20191122_8",1633,"Goneonamission",0.0714887032004779,-0.0699543847895533,3.23327765455217,0.192373576330592,9
"4687","AQU_20191122_8",2374,"My Sacred Place",0.117606957732468,0.00251519414691061,3.37551533278416,0.231712955934594,5
"4688","AQU_20191122_8",2375,"Victory Boulevard",0.115610652688407,-0.0196646486998138,3.41286766875036,0.254104325613662,9
"4689","AQU_20191122_8",2376,"Super Wicked Charm",0.1157265154056,-0.0109010725175535,3.03090024171343,0.228748453719168,9
"4690","AQU_20191122_8",2377,"Aleph",0.0998038632379558,-0.0245110608290141,3.31256479799543,0.205867700625112,9
"4691","AQU_20191122_8",2378,"John Want Revenge",0.0829885804055513,-0.0461362629383978,2.76012319859799,0.181171127318823,9
"4692","AQU_20191123_1",1002,"Riken",0.102233938895171,-0.0397462879656436,2.70920733494121,0.221921211601775,9
"4693","AQU_20191123_1",1165,"Mandatory Payout",0.123709015832597,-0.0393263961501897,2.89926164360278,0.272737991458854,8
"4694","AQU_20191123_1",1224,"Bassman Dave",0.110934781197962,-0.0489365428442438,3.15510585183977,0.248543986808965,8
"4695","AQU_20191123_1",2379,"Mister Bobby",0.126568270301395,-0.046491198828615,3.00474524308867,0.216543069420463,9
"4696","AQU_20191123_1",2380,"Casper Slew",0.108819606174193,-0.0456577502855598,2.92362763754455,0.25220638834759,8
"4697","AQU_20191123_1",2381,"Larceny",0.111393525783486,-0.0206508819086761,2.90840348646741,0.21779311124302,9
"4698","AQU_20191123_10",1668,"Blues City",0.141544039085356,-0.0442851389292029,3.55300966323308,0.211831190346508,9
"4699","AQU_20191123_10",1669,"Victory Built",0.166227505254756,-0.0201504491361122,3.63432546883226,0.18427960160938,9
"4700","AQU_20191123_10",1670,"Wild Banker",0.166724096938036,-0.0148259066977974,3.38520874684611,0.241700156041788,9
"4701","AQU_20191123_10",1672,"Titan's Will",0.159441456175679,-0.022178669931694,3.72519717940146,0.204472682505482,9
"4702","AQU_20191123_10",2428,"Glenn Likes Gin",0.158665054828268,-0.0313991667808817,3.57334449647668,0.2651532076438,2
"4703","AQU_20191123_10",2429,"Imperio D",0.137504766377943,-0.0532705018017781,3.87163867720194,0.209047023757318,9
"4704","AQU_20191123_10",2430,"Unbridled John",0.156705879727886,-0.0136747899462917,3.35954376068584,0.345469391767981,2
"4705","AQU_20191123_10",2431,"Carnegie Song",0.145764411007184,-0.0165081359795273,2.90917263778999,0.31641637190509,8
"4706","AQU_20191123_10",2432,"Now and Again",0.14281494262407,-0.0342102488161744,3.71222721206142,0.317640008122126,2
"4707","AQU_20191123_10",2433,"Geils Rocks",0.123688065728463,-0.0916619534814218,3.8577941818941,0.243818665037935,2
"4708","AQU_20191123_10",2434,"Surprise Visit",0.108333607110308,-0.0454873535609595,3.56174569954339,0.280596324559909,6
"4709","AQU_20191123_2",1596,"Chouchou de Boo",0.159323960733091,-0.0292519224764894,3.54969936674357,0.259738493682616,2
"4710","AQU_20191123_2",1598,"Fractorzation",0.168443603617138,-0.0508931847949488,3.60661187915945,0.228755253600113,2
"4711","AQU_20191123_2",1600,"Dream Chasing",0.181753869944403,-0.0444270474936212,4.39222065289854,0.22605498761348,9
"4712","AQU_20191123_2",1958,"Lucky Lizzie",0.185300747462428,-0.0152633220886437,4.19885324165401,0.242854603901745,9
"4713","AQU_20191123_2",2382,"Summer At the Spa",0.183599347546027,0.0210149623198627,3.861952838525,0.299092862980921,2
"4714","AQU_20191123_2",2383,"Cemetery V I P",0.185343876161701,0.00510525163379643,3.46980199531025,0.212078913202114,9
"4715","AQU_20191123_2",2384,"Magnetique",0.171821439547704,-0.0320835261836865,3.85054307676614,0.183572282933355,9
"4716","AQU_20191123_2",2385,"City Temper",0.156533899654854,-0.0452311539586342,3.87733447195327,0.200543614607065,9
"4717","AQU_20191123_2",2386,"White Hot",0.1871744588679,-0.00464793139440505,4.4794020668132,0.233741711026439,6
"4718","AQU_20191123_2",2387,"Lottie's Mizzion",0.20069645653821,0.00377974302900301,5.15006101718621,0.200478625908213,6
"4719","AQU_20191123_3",582,"Minit Maus",0.0676555370026467,-0.0235661789228266,2.96391187162225,0.191573771071204,5
"4720","AQU_20191123_3",824,"Sterling Beauty",0.0957793768973549,-0.00208915272380967,2.78896532621299,0.168925463510002,5
"4721","AQU_20191123_3",1000,"Summer Squeeze",0.0960405430780269,0.00512690270346954,3.40640893352999,0.265129480668299,5
"4722","AQU_20191123_3",1090,"Puparee",0.0767028881272789,-0.0190410525007181,2.97098299715931,0.167362290496316,5
"4723","AQU_20191123_3",1419,"Barrel of Destiny",0.0974172071589214,0.0133226419671881,2.79182947123621,0.178709956815587,5
"4724","AQU_20191123_3",1420,"Tiz a Kitten",0.0783770431436511,0.00746543821833098,3.18982159876946,0.217879266444698,5
"4725","AQU_20191123_3",1608,"Tempers Way",0.0850333718290774,-0.00748222223439951,2.87429385813578,0.186267440059249,5
"4726","AQU_20191123_3",1609,"Paved With Gold",0.0933572462421104,-0.00145684901565819,3.10888658872516,0.223931159130773,5
"4727","AQU_20191123_3",1929,"Pecatonica",0.0833727819286206,-0.000869086252467671,2.9703990805899,0.225853255324435,5
"4728","AQU_20191123_3",2388,"Myhartblongstodady",0.100949428133312,0.0179467507312181,3.30543509092164,0.250387685620769,5
"4729","AQU_20191123_3",2389,"Miss Jen",0.101131802754945,0.0101619636346678,2.97624162681665,0.202085924437041,5
"4730","AQU_20191123_3",2390,"Kerry's Ring",0.0865110457255168,0.0105013010379369,2.77106751535628,0.263954366012422,5
"4731","AQU_20191123_4",96,"Toohottoevenspeak",0.15523942281657,-0.0316071423493125,3.73885016045147,0.196198044380465,9
"4732","AQU_20191123_4",769,"Gorelli",0.146495636336233,-0.0610150875515766,3.83328793565476,0.26014512294471,2
"4733","AQU_20191123_4",788,"Sir Ballantine",0.14804194904954,-0.00805044730661209,3.40400836352486,0.222945830967191,9
"4734","AQU_20191123_4",1056,"O Shea Can U See",0.145517702378646,-0.0270397275572536,3.41118112283156,0.29466882823646,2
"4735","AQU_20191123_4",1643,"Brimstone",0.152641977295339,-0.030247367941404,4.32729240435173,0.224788779806975,6
"4736","AQU_20191123_4",1942,"What a Catch",0.14172120622779,-0.0307944333712334,3.77520754310864,0.263027707260426,2
"4737","AQU_20191123_4",2160,"So Sublime",0.142974408488586,-0.0526618558990045,3.6319452749132,0.256248996619404,2
"4738","AQU_20191123_4",2391,"My Bernie",0.154054877007817,-0.0550453529679002,3.91109416173874,0.2423495976501,2
"4739","AQU_20191123_5",558,"Mad Munnys",0.130765093066649,-0.0287368439552501,4.2084535703845,0.226646743367638,6
"4740","AQU_20191123_5",1063,"Swiping Dan",0.115307583047454,-0.0155293657025402,2.80129116225751,0.181048410276936,9
"4741","AQU_20191123_5",1495,"Psychic Energy",0.10117885424445,-0.0519002310652547,3.01197217961996,0.1659315998417,9
"4742","AQU_20191123_5",1689,"They Shot Sonny",0.106141189121438,-0.0269100495728338,2.94264102610506,0.238129880334526,8
"4743","AQU_20191123_5",1710,"Ethan Hunt",0.106078613647353,-0.0328433675637877,3.07994383391449,0.273180101400246,8
"4744","AQU_20191123_5",1832,"Blueblood",0.0691866384430333,-0.0641995061376658,3.43503027804295,0.256466590713774,6
"4745","AQU_20191123_5",2176,"Machtree",0.100449692696384,-0.0177388409242493,2.75282389315888,0.234340601410734,8
"4746","AQU_20191123_5",2392,"Celebration (GB)",0.101120536033665,-0.0305408292358133,3.35734188945218,0.224456713048781,9
"4747","AQU_20191123_5",2393,"Banana Thief",0.106863343269793,-0.0124015916918189,3.09428670933721,0.255936616375651,8
"4748","AQU_20191123_5",2394,"Call Wil",0.0923296680531421,-0.0650677173080262,3.12183085672293,0.223084549731755,9
"4749","AQU_20191123_6",1918,"Manolito",0.101600519292194,-0.00953995158814693,3.39144795102636,0.234666579134138,5
"4750","AQU_20191123_6",2395,"Kinenos",0.1349034501532,0.0308384625419049,3.74276477776952,0.274855440710998,5
"4751","AQU_20191123_6",2396,"Eagerly",0.118782791851184,0.0127091165126892,2.97124937634747,0.2308383398883,5
"4752","AQU_20191123_6",2397,"Telephone Talker",0.12653999052358,0.00716938494272254,3.35747853270162,0.223573994455594,5
"4753","AQU_20191123_6",2398,"Tapaloof",0.134587891454335,0.0214716725534253,3.61029654486552,0.178917663705175,5
"4754","AQU_20191123_6",2399,"Mandate",0.123855075470513,-0.00248656147981702,3.4421990809049,0.234431740921247,5
"4755","AQU_20191123_6",2400,"Assiduously (GB)",0.138350996948763,0.0230299292199479,3.89373326154107,0.212367780430755,5
"4756","AQU_20191123_6",2401,"Lord of the Nile",0.122480429296472,0.0197756452438872,2.95908687113031,0.207197465142702,5
"4757","AQU_20191123_6",2402,"Queens Empire (IRE)",0.139325722254798,0.0326135324240637,3.32771314623195,0.216134998403994,5
"4758","AQU_20191123_6",2403,"Plan of Attack",0.115374074425736,0.0109660426696239,3.20660050200648,0.230954861463611,5
"4759","AQU_20191123_6",2404,"Stay True",0.114570331222874,-0.0089839577655921,3.7019097041543,0.213508506911938,5
"4760","AQU_20191123_7",156,"The Caretaker",0.097426995353544,-0.0201459214547776,3.10418755497108,0.209809038523285,9
"4761","AQU_20191123_7",292,"Charlie McCoy",0.0850927561788415,-0.0444982657027898,3.10480274916464,0.127642356919982,9
"4762","AQU_20191123_7",1066,"Creative Style",0.100785768814086,-0.0130274126277593,3.05199692274346,0.262191925097758,8
"4763","AQU_20191123_7",2405,"Free Enterprise",0.123143222943402,-0.0256416714470365,3.20418541067521,0.180768830546987,9
"4764","AQU_20191123_7",2406,"Kong Style",0.102160130590023,-0.0283560774924957,3.41414645174785,0.183081226854756,9
"4765","AQU_20191123_7",2407,"Double Orb",0.100608871593635,-0.0189769357730019,4.26167714932319,0.245679616603512,3
"4766","AQU_20191123_7",2408,"Fast Talking",0.105146788668252,-0.0350286837830633,3.57658784967691,0.195249204481684,9
"4767","AQU_20191123_8",1471,"Golconda (FR)",0.158627598780349,-0.053882009477624,3.66798587623196,0.209991142686426,9
"4768","AQU_20191123_8",2409,"Getmotherarose",0.188782065857838,0.0316580703827777,3.60693583645457,0.227814788134576,9
"4769","AQU_20191123_8",2410,"Kitten's Covergirl",0.168070431415065,-0.00923105808770054,3.82008531958858,0.251330601340486,2
"4770","AQU_20191123_8",2411,"Honey I'm Good",0.155523048108671,-0.0142660941797522,3.56701127190821,0.262454236102261,2
"4771","AQU_20191123_8",2412,"I'llhandalthecash",0.177906782806147,0.0249960398095636,3.67044629617755,0.281472992679186,2
"4772","AQU_20191123_8",2413,"Albertville (GER)",0.162706693913211,0.00345959600634336,3.34964529487848,0.201130990420408,9
"4773","AQU_20191123_8",2414,"Calinas Song",0.175003915320899,-0.0352365053088227,3.59089226278599,0.168345835967817,2
"4774","AQU_20191123_8",2415,"Miss Mystique",0.172892837694691,-0.0213389384957491,3.68230419514974,0.277753951217197,2
"4775","AQU_20191123_8",2416,"Buff's in Love",0.180087821660651,-0.0146083485824033,4.10852864833901,0.196317337244931,9
"4776","AQU_20191123_9",2417,"Sadler's Joy",0.0718549808603654,0.0152602378174199,2.77351256956708,0.213969992477524,5
"4777","AQU_20191123_9",2418,"Red Knight",0.0669513459179678,0.0276512303616904,2.8706337725353,0.278817304686293,3
"4778","AQU_20191123_9",2419,"Dot Matrix",0.0600622002474477,0.00747909416737968,2.96665214310395,0.223587900140447,5
"4779","AQU_20191123_9",2420,"Postulation",0.0624786453189878,0.0168043659386336,3.26632998748779,0.192478206118662,3
"4780","AQU_20191123_9",2421,"Nakamura",0.0610429633442154,0.0116420944084628,2.77335211539768,0.202371131700352,5
"4781","AQU_20191123_9",2422,"Have At It",0.0596497322196285,0.0114129041889465,3.13843712153716,0.20842592114329,3
"4782","AQU_20191123_9",2423,"Tiz a Slam",0.0572757691485944,0.0235865322656331,3.37104318088742,0.248812334164179,3
"4783","AQU_20191123_9",2424,"Marzo",0.0596335154555526,0.0109977011025574,2.74415647564524,0.20918508607613,5
"4784","AQU_20191123_9",2425,"Petit Fils (FR)",0.0695276303762493,-0.0136468454605689,3.30605019929303,0.238007848591315,5
"4785","AQU_20191123_9",2426,"Red Right Hand",0.0413359396848873,-0.00894438469513956,3.08012378369327,0.224514465592434,3
"4786","AQU_20191123_9",2427,"Glorious Empire (IRE)",0.0327379412233486,-0.0308544271966314,3.32248647589663,0.249924691939919,6
"4787","AQU_20191124_1",492,"Gracetown",0.16464321450235,-0.00719390840288585,3.42710654821049,0.244854062178316,9
"4788","AQU_20191124_1",653,"Dirty Bird",0.175767817679301,0.0056713808373969,3.97482073114898,0.271257164113554,2
"4789","AQU_20191124_1",947,"Tequila Sunday",0.142159647373696,-0.0618420506886245,3.76088018685379,0.161555659244133,2
"4790","AQU_20191124_1",1507,"Queen Kahen",0.164621636824994,-0.0484377897148905,3.64247923232057,0.229616340630684,2
"4791","AQU_20191124_1",1586,"Prairie Fire",0.159036220239385,-0.0260463257876435,3.39653584850491,0.185510454253123,9
"4792","AQU_20191124_1",2435,"Girl of Tosconova",0.151869206838274,-0.026424840133512,3.1639725321975,0.193706958101944,9
"4793","AQU_20191124_2",661,"Lorcan",0.0422314969153867,-0.0476267516669285,2.8228816567846,0.177749939605421,9
"4794","AQU_20191124_2",1414,"My Primo",0.0785798024588018,-0.0221914142172233,2.97791013086161,0.21085524125771,5
"4795","AQU_20191124_2",1590,"Brown Eyed Boy",0.064642889353556,-0.0244340396543774,2.77869936934803,0.186591558739125,5
"4796","AQU_20191124_2",1591,"Champagne Chills",0.0349451568674306,-0.0639671688441715,2.7728280215547,0.170571276732894,9
"4797","AQU_20191124_2",1592,"Paynter's Prize",0.0615695378536567,-0.0256881701025872,2.77939935518216,0.226258657055233,5
"4798","AQU_20191124_2",2436,"The Honest Toun",0.0961437632829831,-2.51690435012127e-06,2.70850944295208,0.217094774844348,8
"4799","AQU_20191124_2",2437,"Snow Lion",0.0747928541952063,-0.0292517866194678,2.75235874200354,0.188664124201391,9
"4800","AQU_20191124_2",2438,"El Sangru",0.0807169456736356,-0.00428218617757004,2.71305246611702,0.148184260781016,5
"4801","AQU_20191124_3",22,"Backsideofthemoon",0.115472531233179,-0.0166559468370322,3.21878424007941,0.210134050688297,9
"4802","AQU_20191124_3",1257,"Dynamax Prime",0.117259457536058,0.00934970068463769,3.33933079797137,0.168966780727637,5
"4803","AQU_20191124_3",2439,"No Dozing",0.0974040559143785,-0.0176399448485438,2.90767331480367,0.207670629628856,9
"4804","AQU_20191124_3",2440,"Noble Indy",0.0849395261330614,-0.0389169997457673,3.34493773380698,0.192700932381167,9
"4805","AQU_20191124_4",251,"Free Kitty",0.0881274146263806,-0.0532218259287794,3.60141314218324,0.252827871287815,6
"4806","AQU_20191124_4",655,"Malibu Mischief",0.0995629250469893,-0.0287569330760059,3.89414014827984,0.172713495994821,5
"4807","AQU_20191124_4",1436,"Karen's Gem",0.0952047496264797,-0.0383474862424459,3.07253509862748,0.199332030155318,9
"4808","AQU_20191124_4",1623,"Cover Photo",0.105419766952055,-0.021286265429961,3.11353074945739,0.210328036910525,9
"4809","AQU_20191124_4",1624,"Radiantrithym",0.127077456868872,-0.0239845703361302,3.82755796778098,0.24015261503768,9
